budget_dev_fp_lead4,pool,arm,selected_for,held_out_task,in_development,channel,sign,stat,tp_drop,tp_grasp,tp_all,fp
19,headline,threshold,all,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,all,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,all,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,all,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,all,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/open_the_middle_drawer_of_the_cabinet,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/push_the_plate_to_the_front_of_the_stove,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/put_the_bowl_on_the_plate,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/put_the_bowl_on_the_stove,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/put_the_bowl_on_top_of_the_cabinet,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/put_the_cream_cheese_in_the_bowl,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/put_the_wine_bottle_on_the_rack,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_goal/turn_on_the_stove,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,False,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,True,selected_mass|L2,1,threshold,0,0,1,10
19,headline,threshold,drop,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,True,flow_endpoint|L12,1,threshold,0,0,0,18
19,headline,threshold,drop,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,True,hb_entropy_action|L2,-1,threshold,0,0,1,0
19,headline,threshold,drop,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,hb_entropy_action|L2,-1,threshold,0,2,6,1
19,headline,threshold,drop,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,False,hb_entropy_action|L2,-1,threshold,0,0,2,6
19,headline,threshold,drop,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,True,selected_mass|L2,1,threshold,0,0,3,22
19,headline,threshold,drop,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,True,hb_entropy_action|L2,-1,threshold,0,1,1,0
19,headline,threshold,drop,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,True,token_entropy_d0|L3,-1,threshold,0,1,4,0
19,headline,threshold,drop,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,True,hb_entropy_action|L2,-1,threshold,1,0,1,0
19,headline,threshold,drop,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,0,1
19,headline,threshold,drop,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_object/pick_up_the_butter_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_object/pick_up_the_milk_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,1,0
19,headline,threshold,drop,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,True,hb_entropy_action|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,True,hb_entropy_action|L2,-1,threshold,1,0,1,1
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,True,hb_entropy_action|L2,-1,threshold,3,1,13,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,drop,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_goal/open_the_middle_drawer_of_the_cabinet,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,mobility_d0|L5,-1,threshold,44,0,49,2
19,headline,threshold,grasp,libero_goal/push_the_plate_to_the_front_of_the_stove,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_goal/put_the_bowl_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,5,0,9,0
19,headline,threshold,grasp,libero_goal/put_the_bowl_on_the_stove,True,token_differentiation_d0|L2,-1,threshold,5,0,7,0
19,headline,threshold,grasp,libero_goal/put_the_bowl_on_top_of_the_cabinet,True,token_differentiation_d0|L2,-1,threshold,14,0,14,0
19,headline,threshold,grasp,libero_goal/put_the_cream_cheese_in_the_bowl,True,query_top1_churn|L15,1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_goal/put_the_wine_bottle_on_the_rack,True,token_differentiation_d0|L2,-1,threshold,1,0,1,1
19,headline,threshold,grasp,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,True,token_differentiation_d0|L2,-1,threshold,0,0,1,0
19,headline,threshold,grasp,libero_goal/turn_on_the_stove,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,False,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,True,selected_mass|L2,1,threshold,0,2,6,4
19,headline,threshold,grasp,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,token_differentiation_d0|L2,-1,threshold,1,2,6,0
19,headline,threshold,grasp,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,False,token_differentiation_d0|L2,-1,threshold,1,0,3,0
19,headline,threshold,grasp,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,1,2,1
19,headline,threshold,grasp,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,True,token_differentiation_d0|L2,-1,threshold,4,2,7,0
19,headline,threshold,grasp,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,True,token_differentiation_d0|L2,-1,threshold,5,2,17,1
19,headline,threshold,grasp,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_butter_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_milk_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,threshold,grasp,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,threshold,0,0,0,0
19,headline,change_point,all,libero_goal/open_the_middle_drawer_of_the_cabinet,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,selected_mass|L2,1,change_point,0,0,0,0
19,headline,change_point,all,libero_goal/push_the_plate_to_the_front_of_the_stove,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_goal/put_the_bowl_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,3,0,4,0
19,headline,change_point,all,libero_goal/put_the_bowl_on_the_stove,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_goal/put_the_bowl_on_top_of_the_cabinet,True,token_differentiation_d0|L2,-1,change_point,8,0,8,0
19,headline,change_point,all,libero_goal/put_the_cream_cheese_in_the_bowl,True,token_differentiation_d0|L2,-1,change_point,1,1,2,0
19,headline,change_point,all,libero_goal/put_the_wine_bottle_on_the_rack,True,token_differentiation_d0|L2,-1,change_point,1,0,1,0
19,headline,change_point,all,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,True,token_differentiation_d0|L2,-1,change_point,0,0,1,0
19,headline,change_point,all,libero_goal/turn_on_the_stove,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,False,token_differentiation_d0|L2,-1,change_point,0,0,1,0
19,headline,change_point,all,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,True,token_differentiation_d0|L2,-1,change_point,0,0,1,0
19,headline,change_point,all,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,True,token_differentiation_d0|L2,-1,change_point,0,0,1,1
19,headline,change_point,all,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,True,token_entropy_d0|L2,-1,change_point,2,4,15,34
19,headline,change_point,all,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,token_differentiation_d0|L2,-1,change_point,1,5,13,0
19,headline,change_point,all,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,False,token_differentiation_d0|L2,-1,change_point,1,0,3,2
19,headline,change_point,all,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,1,2,2
19,headline,change_point,all,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,True,token_differentiation_d0|L2,-1,change_point,6,6,14,0
19,headline,change_point,all,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,True,token_differentiation_d0|L2,-1,change_point,9,3,29,4
19,headline,change_point,all,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_butter_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_milk_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,all,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,True,token_differentiation_d0|L2,-1,change_point,0,0,0,0
19,headline,change_point,drop,libero_goal/open_the_middle_drawer_of_the_cabinet,True,mobility|L13,-1,change_point,0,0,0,0
19,headline,change_point,drop,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,selected_mass|L2,1,change_point,0,0,0,0
19,headline,change_point,drop,libero_goal/push_the_plate_to_the_front_of_the_stove,True,mobility|L13,-1,change_point,0,0,0,0
19,headline,change_point,drop,libero_goal/put_the_bowl_on_the_plate,True,mobility|L13,-1,change_point,1,0,1,0
19,headline,change_point,drop,libero_goal/put_the_bowl_on_the_stove,True,mobility|L13,-1,change_point,0,0,0,0
19,headline,change_point,drop,libero_goal/put_the_bowl_on_top_of_the_cabinet,True,token_entropy_d0|L3,-1,change_point,0,0,0,0
19,headline,change_point,drop,libero_goal/put_the_cream_cheese_in_the_bowl,True,mobility|L13,-1,change_point,2,0,2,0
19,headline,change_point,drop,libero_goal/put_the_wine_bottle_on_the_rack,True,mobility|L13,-1,change_point,1,0,1,0
19,headline,change_point,drop,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,True,mobility|L13,-1,change_point,0,0,1,0
19,headline,change_point,drop,libero_goal/turn_on_the_stove,True,mobility|L13,-1,change_point,0,0,0,0
19,headline,change_point,drop,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,False,mobility|L13,-1,change_point,0,2,2,1
19,headline,change_point,drop,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,True,state_mobility_d0|L14,-1,change_point,0,0,0,2
19,headline,change_point,drop,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,True,state_mobility_d0|L14,-1,change_point,0,0,0,8
19,headline,change_point,drop,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,True,mobility|L13,-1,change_point,0,0,0,0
19,headline,change_point,drop,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,False,mobility|L13,-1,change_point,2,7,12,0
19,headline,change_point,drop,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,False,mobility|L13,-1,change_point,0,0,0,0
19,headline,change_point,drop,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,True,selected_mass|L2,1,change_point,0,0,2,4
19,headline,change_point,drop,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,True,selected_mass|L2,1,change_point,0,1,1,0
19,headline,change_point,drop,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,True,state_mobility_d0|L14,-1,change_point,2,0,4,7
