task,suite,query,failure,samples,acceleration_path_spearman
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,libero_goal,22,True,51,0.7802714932126696
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,libero_goal,23,True,51,0.7263348416289592
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,libero_goal,24,True,51,0.7061538461538461
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,libero_goal,25,True,51,0.8426244343891403
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,libero_goal,26,True,51,0.9342986425339367
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,libero_goal,27,True,51,0.9447963800904977
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,libero_goal,28,True,51,0.9238009049773754
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,libero_goal,29,True,51,0.9035294117647059
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,8,False,399,0.7604097555446404
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,9,False,399,0.7552359542071259
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,10,False,399,0.8150647976725733
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,11,False,399,0.8866762383345298
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,12,False,352,0.8658270435890831
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,13,False,177,0.891152767438237
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,14,False,67,0.955223880597015
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,15,False,42,0.9648326715825298
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,16,False,37,0.9023233760075865
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,17,False,34,0.8921313980137509
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,18,False,34,0.8728800611153551
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,19,False,32,0.6803519061583577
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,20,False,25,0.7669230769230769
libero_goal/push_the_plate_to_the_front_of_the_stove,libero_goal,21,False,12,0.9440559440559443
libero_goal/put_the_bowl_on_the_plate,libero_goal,8,False,5,0.8999999999999998
libero_goal/put_the_bowl_on_the_plate,libero_goal,8,True,18,0.6305469556243549
libero_goal/put_the_bowl_on_the_plate,libero_goal,9,True,18,0.7131062951496387
libero_goal/put_the_bowl_on_the_plate,libero_goal,10,True,18,0.8637770897832818
libero_goal/put_the_bowl_on_the_plate,libero_goal,11,True,18,0.9587203302373581
libero_goal/put_the_bowl_on_the_plate,libero_goal,12,True,18,0.7874097007223942
libero_goal/put_the_bowl_on_the_plate,libero_goal,13,True,18,0.8121775025799793
libero_goal/put_the_bowl_on_the_plate,libero_goal,14,True,18,0.8885448916408669
libero_goal/put_the_bowl_on_the_plate,libero_goal,15,True,18,0.9112487100103198
libero_goal/put_the_bowl_on_the_plate,libero_goal,16,True,18,0.933952528379773
libero_goal/put_the_bowl_on_the_plate,libero_goal,17,True,18,0.890608875128999
libero_goal/put_the_bowl_on_the_plate,libero_goal,18,True,18,0.7254901960784313
libero_goal/put_the_bowl_on_the_plate,libero_goal,19,True,18,0.8452012383900928
libero_goal/put_the_bowl_on_the_plate,libero_goal,20,True,18,0.8761609907120743
libero_goal/put_the_bowl_on_the_plate,libero_goal,21,True,18,0.8431372549019607
libero_goal/put_the_bowl_on_the_plate,libero_goal,22,True,18,0.9091847265221877
libero_goal/put_the_bowl_on_the_plate,libero_goal,23,True,18,0.8513931888544891
libero_goal/put_the_bowl_on_the_plate,libero_goal,24,True,18,0.8142414860681115
libero_goal/put_the_bowl_on_the_stove,libero_goal,8,False,388,0.7409910145890433
libero_goal/put_the_bowl_on_the_stove,libero_goal,8,True,9,0.9166666666666666
libero_goal/put_the_bowl_on_the_stove,libero_goal,9,False,41,0.7616724738675961
libero_goal/put_the_bowl_on_the_stove,libero_goal,9,True,9,0.8499999999999999
libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,8,False,326,0.7238465435054616
libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,8,True,16,0.6382352941176471
libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,9,False,26,0.7059829059829059
libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,9,True,16,0.8411764705882352
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,False,371,0.8821352784834223
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,True,9,0.7333333333333334
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,False,155,0.8567013631529762
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,True,9,0.6333333333333333
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,False,8,0.880952380952381
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,True,9,0.8333333333333333
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,False,6,0.7714285714285715
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,True,9,0.8833333333333333
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,False,6,0.8857142857142858
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,True,9,0.9166666666666666
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,False,5,0.9999999999999999
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,True,9,0.8333333333333333
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,14,False,5,0.7999999999999999
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,14,True,9,0.8333333333333333
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,15,False,5,0.9999999999999999
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,15,True,9,0.8166666666666667
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,16,False,5,0.8999999999999998
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,16,True,9,0.7999999999999999
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,17,True,9,0.8833333333333333
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,18,True,9,0.9500000000000001
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,19,True,9,0.9166666666666666
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,20,True,9,0.9500000000000001
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,False,399,0.6567746627876224
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,False,399,0.709391884233196
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,False,399,0.7318498507575472
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,False,399,0.713218536290475
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,False,325,0.8455850942967509
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,False,167,0.8919321425994827
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,14,False,68,0.9154483337786768
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,15,False,15,0.807142857142857
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,False,399,0.9026448029621794
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,False,151,0.8390902753572672
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,False,10,0.9272727272727272
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,8,False,396,0.6146288958519932
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,9,False,396,0.757080868307473
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,10,False,396,0.7867585719130533
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,11,False,396,0.8140804789275918
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,12,False,396,0.9229309966675653
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,13,False,396,0.7588932722306443
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,14,False,396,0.7637635159747204
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,15,False,396,0.760924231312906
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,16,False,396,0.7819184737081624
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,17,False,396,0.7572269582281381
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,18,False,396,0.7778853483983734
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,19,False,396,0.7569108165479688
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,20,False,396,0.907574549821784
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,21,False,396,0.9427375821151929
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,22,False,393,0.8992418604982196
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,23,False,335,0.8516237248317864
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,24,False,225,0.9109292035398232
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,25,False,106,0.9504546943093937
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,26,False,47,0.9687789084181314
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,27,False,12,0.965034965034965
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,8,False,399,0.794925378773567
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,9,False,399,0.7334832401425952
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,10,False,399,0.8377538066271206
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,11,False,399,0.7887958589942192
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,12,False,399,0.7797069936146901
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,13,False,399,0.8463932444175766
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,14,False,399,0.9716741602750595
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,15,False,399,0.9558268787546756
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,16,False,399,0.929251331847206
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,17,False,399,0.8774634450447727
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,18,False,399,0.8325488343975517
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,19,False,399,0.7799540937771565
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,20,False,392,0.8453745255154833
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,21,False,297,0.9009439579909378
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,22,False,116,0.9594587321723753
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,23,False,32,0.971774193548387
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,24,False,23,0.9664031620553359
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,25,False,18,0.9876160990712075
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,26,False,11,0.9818181818181818
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,27,False,10,0.9757575757575757
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,28,False,9,0.9666666666666667
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,29,False,8,0.9761904761904763
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,30,False,6,0.942857142857143
libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,libero_long,31,False,5,0.8999999999999998
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,8,False,399,0.8262309668643972
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,9,False,399,0.8470255412400347
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,10,False,399,0.805725809498621
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,11,False,399,0.9207059734764046
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,12,False,399,0.9442611554010656
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,13,False,399,0.9274698681376808
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,14,False,399,0.9753589375448674
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,15,False,399,0.9733479427211245
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,16,False,399,0.8957938187176484
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,17,False,399,0.9293758265009258
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,18,False,399,0.9277974458759966
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,19,False,399,0.9099376582158915
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,20,False,399,0.8783109154796538
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,21,False,399,0.9194357123965694
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,22,False,399,0.9343855997272841
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,23,False,385,0.9123305127514971
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,24,False,297,0.8778878023844466
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,25,False,172,0.865613421913434
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,26,False,82,0.9002405285097027
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,27,False,49,0.923265306122449
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,28,False,35,0.9350140056022409
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,29,False,34,0.9101604278074866
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,30,False,28,0.8483853311439519
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,31,False,21,0.8896103896103895
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,32,False,14,0.8505494505494505
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,33,False,9,0.7333333333333334
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,34,False,8,0.880952380952381
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,35,False,8,0.9523809523809524
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,36,False,7,1.0
libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,libero_long,37,False,5,0.8999999999999998
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,8,False,249,0.8432211426350565
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,8,True,151,0.9058417567096548
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,9,False,249,0.8742083171395257
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,9,True,151,0.937399790867898
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,10,False,249,0.9433416245627674
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,10,True,151,0.9791599860578598
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,11,False,249,0.8840909444228527
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,11,True,151,0.94906239107703
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,12,False,249,0.7539992226972406
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,12,True,151,0.904691530149878
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,13,False,249,0.8513004275165178
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,13,True,151,0.9125479261066572
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,14,False,249,0.9012001554605518
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,14,True,151,0.9549424886720109
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,15,False,249,0.8897092887679752
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,15,True,151,0.9427222028581387
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,16,False,249,0.9371542945977457
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,16,True,151,0.9571139769954686
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,17,False,249,0.9431045472211426
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,17,True,151,0.9704426629487626
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,18,False,249,0.9560248736883017
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,18,True,151,0.97224119902405
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,19,False,249,0.9040497473766033
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,19,True,151,0.9465841756709654
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,20,False,249,0.8396385542168675
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,20,True,151,0.9399407459044962
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,21,False,249,0.9338367664205208
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,21,True,151,0.9507354478912512
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,22,False,249,0.9437442673921492
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,22,True,151,0.9158173579644474
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,23,False,249,0.9157123979790127
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,23,True,151,0.8772673405367722
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,24,False,249,0.897575592693354
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,24,True,151,0.859560822586267
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,25,False,249,0.8909086669257678
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,25,True,151,0.881578947368421
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,26,False,249,0.8656097940147688
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,26,True,151,0.8996584175670964
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,27,False,249,0.8615328410415856
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,27,True,151,0.9258278145695363
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,28,False,249,0.9199300427516517
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,28,True,151,0.9538968281631229
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,29,False,249,0.947571706179557
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,29,True,151,0.9677413733008015
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,30,False,249,0.8616696463272445
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,30,True,151,0.9704984315092365
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,31,False,249,0.8184345122425184
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,31,True,151,0.97074590449634
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,32,False,249,0.8318569762922658
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,32,True,151,0.9482258626699198
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,33,False,249,0.7765682083171395
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,33,True,151,0.949355176019519
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,34,False,249,0.8487407695297319
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,34,True,151,0.9365214360404321
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,35,False,247,0.9012317758021513
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,35,True,151,0.9371627744858834
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,36,False,240,0.9308807444573689
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,36,True,151,0.9316486580690135
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,37,False,220,0.961551421986555
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,37,True,151,0.9402927849424885
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,38,False,166,0.9559391622013368
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,38,True,151,0.9453398396653886
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,39,False,93,0.9533138372474709
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,39,True,151,0.9635343325200417
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,40,False,45,0.9570487483530961
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,40,True,151,0.9650888811432553
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,41,False,26,0.7695726495726496
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,41,True,151,0.9675566399442312
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,42,False,18,0.8163054695562436
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,42,True,151,0.9667758800975949
