fold,suite,seed,reference_cap,method,calibration,alpha,scope,task,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_goal_20260907,libero_goal,20260907,4096,load_contrast__cumsum,task_init,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,51,349,1.0,1.0,0.1275,0.5,0.2856209150326798,8.0
libero_goal_20260907,libero_goal,20260907,4096,load_contrast__cumsum,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,18,363,1.0,0.9502617801047121,0.047244094488188976,0.5248691099476439,0.25740740740740736,7.0
libero_goal_20260907,libero_goal,20260907,4096,load_contrast__cumsum,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,391,1.0,1.0,0.0225,0.5,0.26666666666666666,7.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,0,1.0,0.0,1.0,1.0,0.38888888888888884,11.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,2,1,0.25,0.013888888888888888,0.6666666666666666,0.6180555555555556,0.8541666666666667,11.5
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,18,,0.225,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,2,,0.025,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,34,258,0.6666666666666666,0.7392550143266475,0.11643835616438356,0.4637058261700095,0.3823529411764705,1.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,4,80,0.2222222222222222,0.2094240837696335,0.047619047619047616,0.5063990692262944,0.8666666666666667,11.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,0,27,0.0,0.06905370843989769,0.0,0.46547314578005117,1.0,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,0,1.0,0.0,1.0,1.0,0.4000000000000001,11.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,6,,0.075,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,4,38,0.0784313725490196,0.10888252148997135,0.09523809523809523,0.4847744255295241,0.926797385620915,1.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__current,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,6,,0.075,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,4,1.0,0.05063291139240506,0.2,0.9746835443037974,0.5333333333333333,15.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,3,1.0,0.03896103896103896,0.5,0.9805194805194806,0.4000000000000001,11.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,8,0,1.0,0.0,1.0,1.0,0.4541666666666667,12.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,5,,0.0625,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,2,,0.025,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,51,349,1.0,1.0,0.1275,0.5,0.12614379084967317,2.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,18,337,1.0,0.8821989528795812,0.05070422535211268,0.5589005235602094,0.2833333333333334,6.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,160,1.0,0.4092071611253197,0.05325443786982249,0.7953964194373402,0.31111111111111117,11.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,0,3,0.0,0.0379746835443038,0.0,0.4810126582278481,1.0,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,0,1.0,0.0,1.0,1.0,0.43333333333333335,12.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,8,0,1.0,0.0,1.0,1.0,0.49583333333333335,15.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,51,349,1.0,1.0,0.1275,0.5,0.2797385620915033,6.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,18,107,1.0,0.2801047120418848,0.144,0.8599476439790577,0.4314814814814815,12.0
libero_goal_20260907,libero_goal,20260907,4096,stats_contrast__cumsum,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,7,1.0,0.017902813299232736,0.5625,0.9910485933503836,0.44074074074074077,12.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,17,,0.2125,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,8,1.0,0.10126582278481013,0.1111111111111111,0.9493670886075949,0.5333333333333333,15.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,1,1.0,0.012987012987012988,0.75,0.9935064935064936,0.35555555555555557,10.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,8,3,1.0,0.041666666666666664,0.7272727272727273,0.9791666666666666,0.42916666666666664,10.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,1,,0.0125,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,1,,0.0125,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,51,339,1.0,0.9713467048710601,0.13076923076923078,0.5143266475644699,0.3045751633986928,9.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,18,54,1.0,0.14136125654450263,0.25,0.9293193717277487,0.32592592592592584,9.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,157,1.0,0.40153452685422,0.05421686746987952,0.79923273657289,0.29259259259259257,7.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,1,,0.0125,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5333333333333333,15.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,1,1.0,0.012987012987012988,0.75,0.9935064935064936,0.4000000000000001,11.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,7,1,0.875,0.013888888888888888,0.875,0.9305555555555556,0.5083333333333333,10.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,51,214,1.0,0.6131805157593123,0.19245283018867926,0.6934097421203438,0.39477124183006534,9.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,12,1,0.6666666666666666,0.002617801047120419,0.9230769230769231,0.832024432809773,0.6222222222222222,10.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__current,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,6,1.0,0.015345268542199489,0.6,0.9923273657289002,0.38518518518518513,11.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,19,,0.2375,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.5333333333333333,15.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,1,1.0,0.012987012987012988,0.75,0.9935064935064936,0.4000000000000001,11.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,6,1,0.75,0.013888888888888888,0.8571428571428571,0.8680555555555556,0.5583333333333333,12.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,51,349,1.0,1.0,0.1275,0.5,0.3437908496732025,9.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,18,1,1.0,0.002617801047120419,0.9473684210526315,0.9986910994764397,0.3703703703703703,10.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,8,1.0,0.020460358056265986,0.5294117647058824,0.989769820971867,0.3407407407407408,9.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,1,,0.0125,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.5333333333333333,15.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,1,1.0,0.012987012987012988,0.75,0.9935064935064936,0.4000000000000001,11.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,6,0,0.75,0.0,1.0,0.875,0.6125,14.5
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,51,349,1.0,1.0,0.1275,0.5,0.3810457516339869,10.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,17,1,0.9444444444444444,0.002617801047120419,0.9444444444444444,0.970913321698662,0.4425925925925926,11.0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,1,1.0,0.0025575447570332483,0.9,0.9987212276214834,0.3703703703703704,10.0
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,2,,0.025,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,0,5,0.0,0.06329113924050633,0.0,0.46835443037974683,1.0,
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,2,1.0,0.025974025974025976,0.6,0.987012987012987,0.36666666666666664,10.0
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,8,72,8,2,1.0,0.027777777777777776,0.8,0.9861111111111112,0.5833333333333334,13.0
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,1,,0.0125,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,0,80,0,2,,0.025,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,seen,libero_goal/turn_on_the_stove,80,0,80,0,2,,0.025,0.0,,,
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,unseen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,349,51,304,1.0,0.8710601719197708,0.14366197183098592,0.5644699140401146,0.296078431372549,6.0
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_plate,400,18,382,17,2,0.9444444444444444,0.005235602094240838,0.8947368421052632,0.9696044211751018,0.4037037037037037,10.0
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,31,1.0,0.0792838874680307,0.225,0.9603580562659847,0.36666666666666664,10.0
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,task_init,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,task_init,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,3,77,3,0,1.0,0.0,1.0,1.0,0.36666666666666664,10.0
