task,run_id,episode,init_state_id,flow_noise_seed,query,length,checkpoint_sha256,order,recorded_success,primary_failure_reason,init_state_id_label,failure
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,16,0,1016,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,16,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,17,0,1017,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,17,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,18,0,1018,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,18,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,19,0,1019,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,19,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,20,0,1020,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,20,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,21,0,1021,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,21,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,22,0,1022,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,22,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,23,0,1023,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,23,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,24,0,1024,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,24,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,25,0,1025,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,25,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,26,0,1026,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,26,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,27,0,1027,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,27,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,28,0,1028,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,28,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,29,0,1029,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,29,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,30,0,1030,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,30,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,31,0,1031,0,20,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,31,True,,0,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,32,3,1000,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,32,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,33,3,1001,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,33,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,34,3,1002,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,34,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,35,3,1003,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,35,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,36,3,1004,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,36,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,37,3,1005,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,37,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,38,3,1006,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,38,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,39,3,1007,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,39,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,40,3,1008,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,40,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,41,3,1009,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,41,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,42,3,1010,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,42,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,43,3,1011,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,43,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,44,3,1012,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,44,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,45,3,1013,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,45,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,46,3,1014,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,46,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,47,3,1015,0,30,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,47,False,object_released_or_dropped_before_goal,3,True
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,48,3,1016,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,48,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,49,3,1017,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,49,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,50,3,1018,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,50,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,51,3,1019,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,51,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,52,3,1020,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,52,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,53,3,1021,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,53,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,54,3,1022,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,54,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,55,3,1023,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,55,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,56,3,1024,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,56,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,57,3,1025,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,57,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,58,3,1026,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,58,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,59,3,1027,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,59,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,60,3,1028,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,60,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,61,3,1029,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,61,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,62,3,1030,0,17,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,62,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,63,3,1031,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,63,True,,3,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,64,7,1000,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,64,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,65,7,1001,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,65,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,66,7,1002,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,66,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,67,7,1003,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,67,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,68,7,1004,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,68,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,69,7,1005,0,30,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,69,False,object_released_or_dropped_before_goal,7,True
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,70,7,1006,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,70,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,71,7,1007,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,71,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,72,7,1008,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,72,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,73,7,1009,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,73,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,74,7,1010,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,74,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,75,7,1011,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,75,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,76,7,1012,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,76,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,77,7,1013,0,30,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,77,False,object_released_or_dropped_before_goal,7,True
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,78,7,1014,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,78,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,79,7,1015,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,79,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,80,7,1016,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,80,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,81,7,1017,0,30,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,81,False,object_released_or_dropped_before_goal,7,True
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,82,7,1018,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,82,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,83,7,1019,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,83,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,84,7,1020,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,84,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,85,7,1021,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,85,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,86,7,1022,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,86,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,87,7,1023,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,87,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,88,7,1024,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,88,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,89,7,1025,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,89,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,90,7,1026,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,90,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,91,7,1027,0,30,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,91,False,object_released_or_dropped_before_goal,7,True
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,92,7,1028,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,92,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,93,7,1029,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,93,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,94,7,1030,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,94,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,95,7,1031,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,95,True,,7,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,96,10,1000,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,96,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,97,10,1001,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,97,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98,10,1002,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,98,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,99,10,1003,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,99,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,100,10,1004,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,100,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,101,10,1005,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,101,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,102,10,1006,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,102,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,103,10,1007,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,103,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,104,10,1008,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,104,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,105,10,1009,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,105,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,106,10,1010,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,106,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,107,10,1011,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,107,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,108,10,1012,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,108,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,109,10,1013,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,109,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,110,10,1014,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,110,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,111,10,1015,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,111,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,112,10,1016,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,112,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,113,10,1017,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,113,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,114,10,1018,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,114,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,115,10,1019,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,115,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,116,10,1020,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,116,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,117,10,1021,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,117,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,118,10,1022,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,118,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,119,10,1023,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,119,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,120,10,1024,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,120,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,121,10,1025,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,121,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,122,10,1026,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,122,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,123,10,1027,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,123,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,124,10,1028,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,124,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,125,10,1029,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,125,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,126,10,1030,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,126,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,127,10,1031,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,127,True,,10,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,128,13,1000,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,128,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,129,13,1001,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,129,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,130,13,1002,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,130,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,131,13,1003,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,131,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,132,13,1004,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,132,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,133,13,1005,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,133,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,134,13,1006,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,134,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,135,13,1007,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,135,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,136,13,1008,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,136,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,137,13,1009,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,137,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,138,13,1010,0,18,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,138,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,139,13,1011,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,139,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,140,13,1012,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,140,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,141,13,1013,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,141,True,,13,False
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-16x32,142,13,1014,0,19,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,142,True,,13,False
