main_id,base_task,arm,timing,event_id,replicate,success,target,goals,target_goal_end,target_goal_first_query,all_goals_first_query,others_end,unsatisfied_end,offset_x,offset_y,offset_z,final_aperture,queries
f30465c7d39039144d381adb,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,mid,dfeac6e29f4382699242334c,1,False,moka_pot_1,3,False,,,1,2,0.003192600316387517,0.5011798401119483,0.07098355674585999,0.08015948534011841,24
f30465c7d39039144d381adb,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,mid,dfeac6e29f4382699242334c,1,False,moka_pot_1,3,False,,,1,2,-0.04057092841250663,0.5177731429406888,0.04320744464992854,0.07989947497844696,24
f30465c7d39039144d381adb,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,late,c911aa7ac99fbdd72ff7c53b,0,False,moka_pot_1,3,False,,,1,2,-0.031995958241842704,0.5334905376504011,0.042111414593379304,0.08011165633797646,24
f30465c7d39039144d381adb,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,late,c911aa7ac99fbdd72ff7c53b,0,False,moka_pot_1,3,False,,,1,2,-0.024594283173267423,0.5169035112642333,0.04619273536976165,0.08005207777023315,24
f30465c7d39039144d381adb,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,late,c911aa7ac99fbdd72ff7c53b,1,False,moka_pot_1,3,False,,,1,2,-0.03798053339467275,0.5401505757411026,0.04345604996181296,0.08004266023635864,24
f30465c7d39039144d381adb,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,late,c911aa7ac99fbdd72ff7c53b,1,False,moka_pot_1,3,False,,,1,2,-0.051792759575669325,0.5159204804446741,0.04181133048245078,0.08008487895131111,24
2ee5fa30529f832851a07198,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,mid,2131d7c98c57c9565dae0f37,0,False,moka_pot_1,3,False,,,1,2,0.010237176087764054,0.46778661674255906,0.06278511344937066,0.07826321572065353,25
2ee5fa30529f832851a07198,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,mid,2131d7c98c57c9565dae0f37,0,False,moka_pot_1,3,False,,,1,2,0.027268732259331525,0.5050786421926667,0.06110585387993295,0.07817215844988823,24
2ee5fa30529f832851a07198,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,mid,2131d7c98c57c9565dae0f37,1,False,moka_pot_1,3,False,,,1,2,0.016264787715531505,0.4709515133726981,0.06568906730645463,0.07982254400849342,25
2ee5fa30529f832851a07198,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,mid,2131d7c98c57c9565dae0f37,1,False,moka_pot_1,3,False,,,1,2,-0.0034948912668010673,0.5200974095771307,0.06728475523399402,0.07962128147482872,24
2ee5fa30529f832851a07198,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,late,76ac0756c134b79ffe59258b,0,False,moka_pot_1,3,False,,,1,2,0.0033454957356802636,0.4659124429063312,0.06110585387998024,0.07976819574832916,24
2ee5fa30529f832851a07198,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,late,76ac0756c134b79ffe59258b,0,False,moka_pot_1,3,False,,,1,2,0.003517944979609139,0.46605822375340716,0.061105853879980354,0.07977381721138954,25
2ee5fa30529f832851a07198,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,late,76ac0756c134b79ffe59258b,1,False,moka_pot_1,3,False,,,1,2,0.0033454957356802636,0.4659124429063312,0.06110585387998024,0.07977793738245964,24
2ee5fa30529f832851a07198,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,late,76ac0756c134b79ffe59258b,1,False,moka_pot_1,3,False,,,1,2,0.08216386606059697,0.22915646141023888,0.03308521094087424,0.07790440320968628,25
60d419e1f2f8d2ca59422be8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,mid,22a603bb572ead858df2a220,0,False,moka_pot_1,3,False,,,2,1,0.09665478151711726,0.5099356322430829,0.0318079657519329,0.0023493176558986306,27
60d419e1f2f8d2ca59422be8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,mid,22a603bb572ead858df2a220,0,False,moka_pot_1,3,False,,,2,1,0.08952829663544952,0.5143103459351517,0.03180796575193612,0.002212178020272404,25
60d419e1f2f8d2ca59422be8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,mid,22a603bb572ead858df2a220,1,False,moka_pot_1,3,False,,,2,1,0.09643336441596767,0.509300849155268,0.03180796575193623,0.006761176744475961,27
60d419e1f2f8d2ca59422be8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,mid,22a603bb572ead858df2a220,1,False,moka_pot_1,3,False,,,2,1,0.08927234654022698,0.5143650585857134,0.03180796575193612,0.012606551870703697,25
60d419e1f2f8d2ca59422be8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,late,5305e656e88170b49b8a2cd4,0,False,moka_pot_1,3,False,,,2,1,0.09318545783204747,0.5162990505463819,0.03180796575193612,0.0009996255248552188,27
60d419e1f2f8d2ca59422be8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,late,5305e656e88170b49b8a2cd4,0,False,moka_pot_1,3,False,,,2,1,0.08623753470940063,0.5201363007547987,0.03180796575193612,0.002212309802416712,25
60d419e1f2f8d2ca59422be8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target,late,5305e656e88170b49b8a2cd4,1,False,moka_pot_1,3,False,,,2,1,0.09318545783204747,0.5162990505463819,0.03180796575193612,0.0009995968284783885,27
60d419e1f2f8d2ca59422be8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,retract_above_target_noisy,late,5305e656e88170b49b8a2cd4,1,False,moka_pot_1,3,False,,,2,1,0.08662480370500214,0.5205601769400059,0.03180796575193623,0.005925723118707538,25
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,mid,38179638bbb0967acc3c4aa5,0,False,alphabet_soup_1,2,False,,,1,1,-0.002284634769316271,-0.446688732611326,-0.03396792973050805,0.06076764687895775,28
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,mid,38179638bbb0967acc3c4aa5,0,False,alphabet_soup_1,2,False,,,1,1,0.013474420623281809,-0.3967918890367659,-0.032760460579132955,0.07989191263914108,28
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,mid,38179638bbb0967acc3c4aa5,1,False,alphabet_soup_1,2,False,,,1,1,-0.0029898735464343705,-0.44523587305120943,-0.03396792280949168,0.04235297627747059,28
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,mid,38179638bbb0967acc3c4aa5,1,False,alphabet_soup_1,2,True,11,,0,1,0.007828199286287543,-0.0003048963917436365,-0.016227722143261736,0.04172622598707676,27
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,late,c7cd0e417f267056b51eb41a,0,False,alphabet_soup_1,2,False,,,1,1,-0.057734777470024395,-0.3540459593306479,-0.03396792968152046,0.0040014180121943355,26
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,late,c7cd0e417f267056b51eb41a,0,False,alphabet_soup_1,2,False,,,0,2,-0.025463675337439734,-0.18601406785671407,-0.06467961912036518,0.07975910604000092,25
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,late,c7cd0e417f267056b51eb41a,1,False,alphabet_soup_1,2,False,,,1,1,-0.03647380545750502,-0.36651349129171296,-0.03261851051885073,0.07906036078929901,26
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,late,c7cd0e417f267056b51eb41a,1,False,alphabet_soup_1,2,False,,,1,1,-0.03230527660991769,-0.3542975645528761,-0.03262066806374514,0.006047866307199001,26
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,early,4eb541d17470d420c56ad4dc,0,False,alphabet_soup_1,2,False,,,0,2,-0.07846734619000145,-0.35054436394721367,-0.03244898249389422,0.08003753796219826,26
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,early,4eb541d17470d420c56ad4dc,0,False,alphabet_soup_1,2,False,,,1,1,-0.034877120259183256,-0.36601055816667416,-0.032620668090620086,0.07927517592906952,26
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,early,4eb541d17470d420c56ad4dc,1,False,alphabet_soup_1,2,False,,,1,1,-0.03398795107650743,-0.37676225607649416,-0.032620668091870975,0.07871837541460991,26
46aa17bd0b8c72762ca30603,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,early,4eb541d17470d420c56ad4dc,1,False,alphabet_soup_1,2,False,,,1,1,-0.03720582209408977,-0.3747848043935389,-0.03262066805703734,0.0799190141260624,26
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,mid,f57bd663199e7ef4237adde1,0,False,alphabet_soup_1,2,False,,,0,2,0.003118716164664438,0.03562223142296381,0.10411958586252523,0.07980268076062202,24
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,mid,f57bd663199e7ef4237adde1,0,False,alphabet_soup_1,2,True,22,,0,1,0.004529274118878411,0.014790678467609869,-0.01575014627053334,0.07972396910190582,24
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,mid,f57bd663199e7ef4237adde1,1,False,alphabet_soup_1,2,True,14,,0,1,0.012544035659268545,0.006168656426554314,-0.015620863174133748,0.07995330542325974,24
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,mid,f57bd663199e7ef4237adde1,1,False,alphabet_soup_1,2,True,19,,0,1,0.0038032368408479848,0.008860097907122971,-0.016227722042421067,0.07968946546316147,24
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,late,f6e09392914aede9b38c40a8,0,True,alphabet_soup_1,2,True,9,9,1,0,-0.019520554751292444,0.03117816527302472,0.05504225869709689,0.06261414289474487,10
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,late,f6e09392914aede9b38c40a8,0,False,alphabet_soup_1,2,False,,,1,1,-0.0069339784898360575,-0.2259516531866927,-0.0331394510141193,0.07846209406852722,24
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,late,f6e09392914aede9b38c40a8,1,True,alphabet_soup_1,2,True,9,9,1,0,-0.024846961571432874,0.029442680932225268,0.06506925259521346,0.06651496142148972,10
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,late,f6e09392914aede9b38c40a8,1,False,alphabet_soup_1,2,False,,,1,1,-0.0280526867948164,-0.38798711137462766,-0.028818103094530867,0.07849089428782463,24
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,early,bda2d94e1efc7c8b81b3edc7,0,False,alphabet_soup_1,2,True,11,,0,1,-0.02772127624460892,0.037055678499543276,-0.011871295697144846,0.042234353721141815,25
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,early,bda2d94e1efc7c8b81b3edc7,0,False,alphabet_soup_1,2,False,,,0,2,-0.010248575366064702,-0.3408925789009472,-0.028871076992007527,0.07799730077385902,25
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,early,bda2d94e1efc7c8b81b3edc7,1,True,alphabet_soup_1,2,True,11,24,1,0,0.0019659934041253505,0.03160960806148591,-0.011871819672461315,0.0428625512868166,25
64f84f7361cd2d37d96f5271,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,early,bda2d94e1efc7c8b81b3edc7,1,False,alphabet_soup_1,2,False,,,0,2,-0.026469377547600176,-0.39281973126078756,-0.0288674537390598,0.07827836275100708,25
c84f432ff57dc50e5a34bd3b,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,mid,a7f0ae21dbeb435b7d2e292d,0,False,alphabet_soup_1,2,False,,,1,1,-0.01251003648314385,0.03641380084131299,0.004200707237974055,0.07957307249307632,27
c84f432ff57dc50e5a34bd3b,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,mid,a7f0ae21dbeb435b7d2e292d,0,False,alphabet_soup_1,2,False,,,1,1,0.020259491925684315,-0.19388202466314755,-0.05162651352668335,0.07987867295742035,27
c84f432ff57dc50e5a34bd3b,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,mid,a7f0ae21dbeb435b7d2e292d,1,True,alphabet_soup_1,2,True,8,8,1,0,0.017307017883468123,0.022667261331222266,0.021570081302039523,0.04247112013399601,9
c84f432ff57dc50e5a34bd3b,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,mid,a7f0ae21dbeb435b7d2e292d,1,False,alphabet_soup_1,2,False,,,1,1,0.02560848522721524,-0.28027220306341777,-0.017185044719684628,0.08023170754313469,27
c84f432ff57dc50e5a34bd3b,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,late,9bd7cfbaa4a55f5da52c43f5,0,False,alphabet_soup_1,2,False,,,1,1,0.008051813930774471,0.14277322459142375,-0.02887106984857729,0.07983683049678802,27
c84f432ff57dc50e5a34bd3b,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,late,9bd7cfbaa4a55f5da52c43f5,0,False,alphabet_soup_1,2,False,,,1,1,0.025690807079669267,-0.16348069645117239,-0.058665593520892956,0.07886111736297607,27
c84f432ff57dc50e5a34bd3b,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,late,9bd7cfbaa4a55f5da52c43f5,1,False,alphabet_soup_1,2,False,,,1,1,0.020982109170152932,0.1398599341242463,-0.028871069848665443,0.07982254028320312,27
c84f432ff57dc50e5a34bd3b,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,late,9bd7cfbaa4a55f5da52c43f5,1,True,alphabet_soup_1,2,True,8,8,1,0,0.0045318663916250265,0.023633675261539866,0.06614319626832665,0.046799687668681145,9
a57e6c1376ad60d45b89da03,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,mid,f65d89953fc1b91ceffa25f9,0,True,alphabet_soup_1,2,True,8,8,1,0,0.009251091095233725,-0.004177596578243625,0.05669080596590592,0.06038336828351021,9
a57e6c1376ad60d45b89da03,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,mid,f65d89953fc1b91ceffa25f9,0,False,alphabet_soup_1,2,False,,,0,2,-0.0033342464022448892,-0.22972391502251824,-0.05758042500921634,0.0021349062444642186,25
a57e6c1376ad60d45b89da03,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,mid,f65d89953fc1b91ceffa25f9,1,True,alphabet_soup_1,2,True,8,8,1,0,0.013742809009597106,-0.009957373376035805,0.050896831107022034,0.05976107530295849,9
a57e6c1376ad60d45b89da03,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,mid,f65d89953fc1b91ceffa25f9,1,False,alphabet_soup_1,2,False,,,1,1,0.04206156698818183,-0.3669096068824539,-0.0288710698191898,0.029312468133866787,25
a57e6c1376ad60d45b89da03,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,late,339f83a24df86542ef212692,0,False,alphabet_soup_1,2,False,,,1,1,0.035564379459522316,-0.32104528743635347,-0.019696478518600846,0.0789620503783226,27
a57e6c1376ad60d45b89da03,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,late,339f83a24df86542ef212692,0,False,alphabet_soup_1,2,False,,,1,1,0.02360169892823862,-0.3249052437976461,-0.024162674661890815,0.07849662378430367,27
a57e6c1376ad60d45b89da03,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target,late,339f83a24df86542ef212692,1,False,alphabet_soup_1,2,False,,,1,1,0.036867793801168544,-0.32247094650273467,-0.019504485440618002,0.07999690994620323,27
a57e6c1376ad60d45b89da03,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,retract_above_target_noisy,late,339f83a24df86542ef212692,1,False,alphabet_soup_1,2,False,,,1,1,0.025011269945051484,-0.34524579364910474,-0.028871069817206385,0.0036904189037159085,25
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,mid,b2bbd67399b4ee704088b06e,0,False,alphabet_soup_1,2,False,,,0,2,0.02756354485905005,-0.2618816277054448,-0.01242634371017326,0.07700259611010551,27
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,mid,b2bbd67399b4ee704088b06e,0,False,alphabet_soup_1,2,False,,,0,2,-0.04135392852613536,-0.3801756455419062,-0.028819325245561633,0.06660670787096024,27
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,mid,b2bbd67399b4ee704088b06e,1,False,alphabet_soup_1,2,False,,,0,2,-0.019790112176330442,-0.372451120397987,-0.028871076992007638,0.07864769175648689,27
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,mid,b2bbd67399b4ee704088b06e,1,False,alphabet_soup_1,2,False,,,0,2,-0.044362028202685554,-0.37707051738052133,-0.028871076992007638,0.07995151728391647,29
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,late,b2e3beb82a6d458170f7fb8e,0,True,alphabet_soup_1,2,True,10,10,1,0,0.004794923590220375,-0.005984068879263005,0.06314198759653433,0.06317361257970333,11
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,late,b2e3beb82a6d458170f7fb8e,0,True,alphabet_soup_1,2,True,10,10,1,0,-0.009366360028187876,-0.008752657769771272,0.06339815107256574,0.06281409412622452,11
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,late,b2e3beb82a6d458170f7fb8e,1,True,alphabet_soup_1,2,True,10,10,1,0,-0.010856640336481482,-0.005962811169753862,0.06331712592783834,0.06272737868130207,11
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,late,b2e3beb82a6d458170f7fb8e,1,False,alphabet_soup_1,2,False,,,1,1,-0.04629506241224073,-0.3753281886876442,-0.028871046293304226,0.029363928362727165,26
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,early,4677615bf14c5ce7e8ea6313,0,True,alphabet_soup_1,2,True,8,21,1,0,-0.0031678499158275305,-0.0058049987237973055,-0.011827799029388075,0.0539090558886528,22
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,early,4677615bf14c5ce7e8ea6313,0,False,alphabet_soup_1,2,False,,,0,2,-0.03995943030757666,-0.39505109981129505,-0.017106570096068363,0.079415462911129,26
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,early,4677615bf14c5ce7e8ea6313,1,True,alphabet_soup_1,2,True,9,22,1,0,0.004570356417727611,-0.004184878988151286,-0.011692016778662773,0.051375238224864006,23
3e6466b66694b7b6325fa52e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,early,4677615bf14c5ce7e8ea6313,1,False,alphabet_soup_1,2,False,,,0,2,-0.0458483338368958,-0.3762832199763542,-0.028871076992007305,0.05822798237204552,29
baf735f8d5fac5f51ee9e77e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,mid,9a73d9aecb66e8d51c110567,0,True,alphabet_soup_1,2,True,10,23,1,0,-0.012308272527510572,-0.0023682474230973805,-0.010240366589305383,0.05921902693808079,24
baf735f8d5fac5f51ee9e77e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,mid,9a73d9aecb66e8d51c110567,0,False,alphabet_soup_1,2,True,15,,0,1,-0.014715030216605739,-0.0005321697396757918,-0.011871287537814412,0.05413077026605606,26
baf735f8d5fac5f51ee9e77e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,mid,9a73d9aecb66e8d51c110567,1,True,alphabet_soup_1,2,True,9,22,1,0,-0.014398687365505484,-0.010356899494829652,-0.011766061500442515,0.04814661294221878,23
baf735f8d5fac5f51ee9e77e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,mid,9a73d9aecb66e8d51c110567,1,True,alphabet_soup_1,2,True,9,23,1,0,-0.0020519510562901078,-0.011419684560034615,-0.011850340443664398,0.04723905958235264,24
baf735f8d5fac5f51ee9e77e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,late,5f045f3935377ec274c0faaa,0,True,alphabet_soup_1,2,True,12,12,1,0,-0.0035117571839362307,-0.0134792786874538,0.06943507927718273,0.0719548799097538,13
baf735f8d5fac5f51ee9e77e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target_noisy,late,5f045f3935377ec274c0faaa,0,True,alphabet_soup_1,2,True,13,13,1,0,0.004739129956122518,-0.015504258800446535,0.06778590180524302,0.07745691388845444,14
baf735f8d5fac5f51ee9e77e,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,retract_above_target,late,5f045f3935377ec274c0faaa,1,True,alphabet_soup_1,2,True,13,13,1,0,0.004670776519365909,-0.015103231333692735,0.06749177319798749,0.0722692422568798,14
