fold,suite,seed,method,global_row,task,init_state_id,noise_seed,episode,length,query,score,norm,control_progress,threshold_group,threshold_episode,dominant_dimension,mobility_norm_fraction,successful_repeats,rank,sets_group_threshold
libero_goal_20260907,libero_goal,20260907,euclidean,1650,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1002,50,12,11,1.1409393548965454,5.941300565367332,0.9482758620689655,1.8795933723449707,1.4257900714874268,5,0.8978934265240509,8,47,False
libero_goal_20260907,libero_goal,20260907,euclidean,1661,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1005,61,14,11,1.8795933723449707,7.406877849232569,0.7857142857142857,1.8795933723449707,1.4257900714874268,6,0.9941228519328145,8,67,True
libero_goal_20260907,libero_goal,20260907,euclidean,1787,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1003,187,23,22,2.38911509513855,5.314365520446959,0.995475113122172,1.8795933723449707,1.4257900714874268,8,0.5066305945141292,8,69,False
libero_goal_20260907,libero_goal,20260907,euclidean,1798,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1006,198,13,12,1.0786491632461548,4.048431511424732,0.9917355371900827,1.8795933723449707,1.4257900714874268,8,0.6760020944913792,8,38,False
libero_goal_20260907,libero_goal,20260907,euclidean,1827,libero_goal/push_the_plate_to_the_front_of_the_stove,28,1003,227,13,12,1.1314067840576172,5.62668382702364,0.9302325581395349,1.8795933723449707,1.4257900714874268,6,0.8790534214557789,8,44,False
libero_goal_20260907,libero_goal,20260907,euclidean,1877,libero_goal/push_the_plate_to_the_front_of_the_stove,34,1005,277,14,13,1.3530879020690918,3.8097215819980987,0.9285714285714286,1.8795933723449707,1.4257900714874268,8,0.28203192795104165,8,58,False
libero_goal_20260907,libero_goal,20260907,euclidean,1954,libero_goal/push_the_plate_to_the_front_of_the_stove,44,1002,354,15,10,1.4698771238327026,5.519852244735915,0.6944444444444444,1.8795933723449707,1.4257900714874268,5,0.8201818062724263,8,62,False
libero_goal_20260907,libero_goal,20260907,euclidean,1963,libero_goal/push_the_plate_to_the_front_of_the_stove,45,1003,363,14,13,1.3264391422271729,4.623277125687353,0.9848484848484849,1.8795933723449707,1.4257900714874268,8,0.5642980360518819,8,56,False
libero_goal_20260907,libero_goal,20260907,euclidean,1974,libero_goal/push_the_plate_to_the_front_of_the_stove,46,1006,374,14,10,0.9106741547584534,4.710561069029585,0.7633587786259542,1.8795933723449707,1.4257900714874268,8,0.7810688465904527,8,17,False
libero_goal_20260907,libero_goal,20260907,euclidean,1988,libero_goal/push_the_plate_to_the_front_of_the_stove,48,1004,388,22,20,1.9078218936920166,3.351479609531031,0.9345794392523364,1.8795933723449707,1.4257900714874268,8,0.16945590007468714,8,68,False
libero_goal_20260907,libero_goal,20260907,euclidean,4049,libero_goal/put_the_bowl_on_top_of_the_cabinet,6,1001,49,9,8,0.6635543704032898,1.4196466597136908,0.9411764705882353,1.8795933723449707,1.4257900714874268,2,0.8876284758641726,8,3,False
libero_goal_20260907,libero_goal,20260907,euclidean,4059,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,1003,59,9,8,0.7169382572174072,1.3674950329533906,0.9302325581395349,1.8795933723449707,1.4257900714874268,8,0.24880008730208492,8,7,False
libero_goal_20260907,libero_goal,20260907,euclidean,4185,libero_goal/put_the_bowl_on_top_of_the_cabinet,23,1001,185,9,8,0.8100554943084717,1.8725009877519865,0.9411764705882353,1.8795933723449707,1.4257900714874268,9,0.37339739537395655,6,12,False
libero_goal_20260907,libero_goal,20260907,euclidean,4197,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,1005,197,8,7,0.69437175989151,1.4758938852716355,0.8860759493670886,1.8795933723449707,1.4257900714874268,4,0.9034178735306859,8,4,False
libero_goal_20260907,libero_goal,20260907,euclidean,4224,libero_goal/put_the_bowl_on_top_of_the_cabinet,28,1000,224,9,8,0.727763295173645,1.4253390755963142,0.9090909090909091,1.8795933723449707,1.4257900714874268,0,0.9271194198991096,8,8,False
libero_goal_20260907,libero_goal,20260907,euclidean,4273,libero_goal/put_the_bowl_on_top_of_the_cabinet,34,1001,273,9,8,0.9797782897949219,1.787416230025927,0.898876404494382,1.8795933723449707,1.4257900714874268,0,0.9116386409997677,8,27,False
libero_goal_20260907,libero_goal,20260907,euclidean,4355,libero_goal/put_the_bowl_on_top_of_the_cabinet,44,1003,355,9,8,1.0519359111785889,2.0649299215460175,0.9195402298850575,1.8795933723449707,1.4257900714874268,9,0.675339138088836,8,36,False
libero_goal_20260907,libero_goal,20260907,euclidean,4363,libero_goal/put_the_bowl_on_top_of_the_cabinet,45,1003,363,9,8,0.6097291707992554,0.7283823596301945,0.975609756097561,1.8795933723449707,1.4257900714874268,7,0.8707107492565878,8,2,False
libero_goal_20260907,libero_goal,20260907,euclidean,4368,libero_goal/put_the_bowl_on_top_of_the_cabinet,46,1000,368,9,8,0.8284744024276733,2.1735771542253857,0.9302325581395349,1.8795933723449707,1.4257900714874268,9,0.25290752780305453,8,13,False
libero_goal_20260907,libero_goal,20260907,euclidean,4384,libero_goal/put_the_bowl_on_top_of_the_cabinet,48,1000,384,10,9,1.0759624242782593,1.7038203237986576,0.9574468085106383,1.8795933723449707,1.4257900714874268,2,0.8427729040309816,8,37,False
libero_goal_20260907,libero_goal,20260907,euclidean,4852,libero_goal/put_the_cream_cheese_in_the_bowl,6,1004,52,9,8,1.4009889364242554,2.7188175921258444,0.975609756097561,1.8795933723449707,1.4257900714874268,8,0.5680870501855678,8,61,False
libero_goal_20260907,libero_goal,20260907,euclidean,4861,libero_goal/put_the_cream_cheese_in_the_bowl,7,1005,61,9,8,1.235040307044983,2.694730450262944,0.898876404494382,1.8795933723449707,1.4257900714874268,9,0.626792837391309,8,55,False
libero_goal_20260907,libero_goal,20260907,euclidean,4990,libero_goal/put_the_cream_cheese_in_the_bowl,23,1006,190,10,9,0.9841319918632507,3.210200344704889,0.989010989010989,1.8795933723449707,1.4257900714874268,4,0.898641248108447,8,29,False
libero_goal_20260907,libero_goal,20260907,euclidean,4992,libero_goal/put_the_cream_cheese_in_the_bowl,24,1000,192,10,9,1.2043944597244263,4.42180017772552,0.9,1.8795933723449707,1.4257900714874268,4,0.8755484210333471,8,53,False
libero_goal_20260907,libero_goal,20260907,euclidean,5029,libero_goal/put_the_cream_cheese_in_the_bowl,28,1005,229,9,8,1.1791529655456543,2.7220970546690175,0.898876404494382,1.8795933723449707,1.4257900714874268,6,0.7105007473403362,8,50,False
libero_goal_20260907,libero_goal,20260907,euclidean,5077,libero_goal/put_the_cream_cheese_in_the_bowl,34,1005,277,9,8,0.9753981828689575,3.277753675172703,0.9090909090909091,1.8795933723449707,1.4257900714874268,4,0.9170793338206547,8,25,False
libero_goal_20260907,libero_goal,20260907,euclidean,5159,libero_goal/put_the_cream_cheese_in_the_bowl,44,1007,359,9,8,0.9267561435699463,2.8929779933958786,0.9195402298850575,1.8795933723449707,1.4257900714874268,7,0.871753456301995,8,20,False
libero_goal_20260907,libero_goal,20260907,euclidean,5161,libero_goal/put_the_cream_cheese_in_the_bowl,45,1001,361,10,9,1.6287527084350586,3.150430013633587,0.989010989010989,1.8795933723449707,1.4257900714874268,9,0.611429586992202,8,65,False
libero_goal_20260907,libero_goal,20260907,euclidean,5174,libero_goal/put_the_cream_cheese_in_the_bowl,46,1006,374,10,9,1.1972310543060303,5.063181551417609,0.9574468085106383,1.8795933723449707,1.4257900714874268,9,0.7471318897840068,8,52,False
libero_goal_20260907,libero_goal,20260907,euclidean,5190,libero_goal/put_the_cream_cheese_in_the_bowl,48,1006,390,10,9,1.0446982383728027,4.305081917287573,0.989010989010989,1.8795933723449707,1.4257900714874268,4,0.7290776393018028,8,35,False
libero_goal_20260907,libero_goal,20260907,euclidean,5648,libero_goal/put_the_wine_bottle_on_the_rack,6,1000,48,12,11,1.0334559679031372,1.8906744064394334,0.9166666666666666,1.8795933723449707,1.4257900714874268,7,0.7023079019800055,8,34,False
libero_goal_20260907,libero_goal,20260907,euclidean,5663,libero_goal/put_the_wine_bottle_on_the_rack,7,1007,63,13,11,0.8852324485778809,3.6183433564293583,0.88,1.8795933723449707,1.4257900714874268,4,0.8570072586513229,8,16,False
libero_goal_20260907,libero_goal,20260907,euclidean,5787,libero_goal/put_the_wine_bottle_on_the_rack,23,1003,187,14,10,1.2118674516677856,3.136418103714512,0.7246376811594203,1.8795933723449707,1.4257900714874268,9,0.5301127932411437,8,54,False
libero_goal_20260907,libero_goal,20260907,euclidean,5797,libero_goal/put_the_wine_bottle_on_the_rack,24,1005,197,17,14,1.138551950454712,2.895755076513113,0.8695652173913043,1.8795933723449707,1.4257900714874268,8,0.518432393216505,8,45,False
libero_goal_20260907,libero_goal,20260907,euclidean,5828,libero_goal/put_the_wine_bottle_on_the_rack,28,1004,228,14,12,0.9789592623710632,3.321896588686824,0.8633093525179856,1.8795933723449707,1.4257900714874268,4,0.8402860109656873,8,26,False
libero_goal_20260907,libero_goal,20260907,euclidean,5876,libero_goal/put_the_wine_bottle_on_the_rack,34,1004,276,15,14,1.8071039915084839,6.444741440111124,0.9333333333333333,1.8795933723449707,1.4257900714874268,8,0.5086464955727543,8,66,False
libero_goal_20260907,libero_goal,20260907,euclidean,5953,libero_goal/put_the_wine_bottle_on_the_rack,44,1001,353,14,13,1.1211962699890137,4.191908073276538,0.9701492537313433,1.8795933723449707,1.4257900714874268,8,0.44434537311522293,8,43,False
libero_goal_20260907,libero_goal,20260907,euclidean,5964,libero_goal/put_the_wine_bottle_on_the_rack,45,1004,364,13,12,1.0290818214416504,4.772630935218727,0.9917355371900827,1.8795933723449707,1.4257900714874268,8,0.753693480246421,8,32,False
libero_goal_20260907,libero_goal,20260907,euclidean,5971,libero_goal/put_the_wine_bottle_on_the_rack,46,1003,371,12,9,0.935151994228363,3.487789751219077,0.7563025210084033,1.8795933723449707,1.4257900714874268,0,0.9092758453996503,8,22,False
libero_goal_20260907,libero_goal,20260907,euclidean,5985,libero_goal/put_the_wine_bottle_on_the_rack,48,1001,385,14,13,1.0237013101577759,3.9073128424919377,0.948905109489051,1.8795933723449707,1.4257900714874268,8,0.7818352035116615,8,31,False
libero_goal_20260907,libero_goal,20260907,euclidean,6454,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,6,1006,54,11,10,1.3454517126083374,2.120788478265534,0.9803921568627451,1.8795933723449707,1.4257900714874268,8,0.6118444953082864,8,57,False
libero_goal_20260907,libero_goal,20260907,euclidean,6462,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,7,1006,62,11,10,1.3886181116104126,2.4327411504120766,0.9615384615384616,1.8795933723449707,1.4257900714874268,8,0.4189880832013171,8,59,False
libero_goal_20260907,libero_goal,20260907,euclidean,6584,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,23,1000,184,9,8,1.1903314590454102,2.431432654674694,0.9523809523809523,1.8795933723449707,1.4257900714874268,8,0.4141899255382268,8,51,False
libero_goal_20260907,libero_goal,20260907,euclidean,6599,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,24,1007,199,10,9,0.9832730889320374,2.0397529344162817,0.9782608695652174,1.8795933723449707,1.4257900714874268,0,0.8324218151970837,8,28,False
libero_goal_20260907,libero_goal,20260907,euclidean,6624,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,28,1000,224,10,8,1.1207520961761475,2.206323554032802,0.8602150537634409,1.8795933723449707,1.4257900714874268,8,0.3731999097352066,8,42,False
libero_goal_20260907,libero_goal,20260907,euclidean,6678,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,34,1006,278,9,8,0.756115734577179,1.9992496177653618,0.9302325581395349,1.8795933723449707,1.4257900714874268,0,0.8133149520525734,8,10,False
libero_goal_20260907,libero_goal,20260907,euclidean,6759,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,44,1007,359,10,9,0.9330883026123047,2.4409349199388335,0.9782608695652174,1.8795933723449707,1.4257900714874268,8,0.6470466161787413,8,21,False
libero_goal_20260907,libero_goal,20260907,euclidean,6761,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,45,1001,361,9,8,0.9412107467651367,2.3769124898898517,0.9090909090909091,1.8795933723449707,1.4257900714874268,1,0.9577668065218041,8,23,False
libero_goal_20260907,libero_goal,20260907,euclidean,6774,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,46,1006,374,10,9,1.5540238618850708,3.553253107586071,0.9473684210526315,1.8795933723449707,1.4257900714874268,8,0.70510068950017,8,63,False
libero_goal_20260907,libero_goal,20260907,euclidean,6787,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,48,1003,387,9,8,1.0082403421401978,2.2736343977250666,0.9302325581395349,1.8795933723449707,1.4257900714874268,8,0.29259505884323445,8,30,False
libero_goal_20260907,libero_goal,20260907,euclidean,7255,libero_goal/turn_on_the_stove,6,1007,55,9,8,0.9206574559211731,1.7177324529124518,0.9876543209876543,1.8795933723449707,1.4257900714874268,4,0.9737935715422756,8,18,False
libero_goal_20260907,libero_goal,20260907,euclidean,7259,libero_goal/turn_on_the_stove,7,1003,59,8,7,0.8731504082679749,1.6162714430104943,0.875,1.8795933723449707,1.4257900714874268,9,0.40183245429859554,8,15,False
libero_goal_20260907,libero_goal,20260907,euclidean,7392,libero_goal/turn_on_the_stove,24,1000,192,8,7,0.7733854651451111,1.2772898786574773,0.9210526315789473,1.8795933723449707,1.4257900714874268,9,0.6162200831384319,8,11,False
libero_goal_20260907,libero_goal,20260907,euclidean,7426,libero_goal/turn_on_the_stove,28,1002,226,8,7,0.8678949475288391,1.945821412182786,0.9722222222222222,1.8795933723449707,1.4257900714874268,9,0.29561475410406085,7,14,False
libero_goal_20260907,libero_goal,20260907,euclidean,7476,libero_goal/turn_on_the_stove,34,1004,276,8,7,0.5653777122497559,0.6493489540218167,0.9859154929577465,1.8795933723449707,1.4257900714874268,9,0.3270225101850964,8,1,False
libero_goal_20260907,libero_goal,20260907,euclidean,7557,libero_goal/turn_on_the_stove,44,1005,357,8,7,0.713956356048584,1.2766869049907392,0.9090909090909091,1.8795933723449707,1.4257900714874268,8,0.5920435748476442,8,6,False
libero_goal_20260907,libero_goal,20260907,euclidean,7564,libero_goal/turn_on_the_stove,45,1004,364,8,7,0.7365598082542419,1.232184773425749,0.9333333333333333,1.8795933723449707,1.4257900714874268,8,0.09716298109468044,8,9,False
libero_goal_20260907,libero_goal,20260907,euclidean,7569,libero_goal/turn_on_the_stove,46,1001,369,9,8,1.1389262676239014,2.771383558520973,0.9411764705882353,1.8795933723449707,1.4257900714874268,8,0.3583308576450798,7,46,False
libero_goal_20260907,libero_goal,20260907,euclidean,7586,libero_goal/turn_on_the_stove,48,1002,386,8,7,0.7130429744720459,1.4404929115754175,0.9859154929577465,1.8795933723449707,1.4257900714874268,4,0.6564446505530073,1,5,False
libero_goal_20260907,libero_goal,20260907,cosine,49,libero_goal/open_the_middle_drawer_of_the_cabinet,6,1001,49,13,12,0.18465647101402283,1.8758479452837846,0.9523809523809523,0.35517197847366333,0.2472061663866043,5,0.8303088900370129,8,50,False
libero_goal_20260907,libero_goal,20260907,cosine,60,libero_goal/open_the_middle_drawer_of_the_cabinet,7,1004,60,12,8,0.37545523047447205,0.6163550002052862,0.7079646017699115,0.35517197847366333,0.2472061663866043,1,0.8137539608423343,8,69,False
libero_goal_20260907,libero_goal,20260907,cosine,185,libero_goal/open_the_middle_drawer_of_the_cabinet,23,1001,185,13,8,0.20090892910957336,1.5496254931610587,0.6504065040650406,0.35517197847366333,0.2472061663866043,6,0.6312582602440314,8,52,False
libero_goal_20260907,libero_goal,20260907,cosine,193,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1001,193,13,8,0.35517197847366333,0.4682924177100916,0.6349206349206349,0.35517197847366333,0.2472061663866043,6,0.8216804335797329,8,67,True
libero_goal_20260907,libero_goal,20260907,cosine,225,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1001,225,13,9,0.23594743013381958,0.7479410782900765,0.72,0.35517197847366333,0.2472061663866043,9,0.5752710457180172,8,59,False
libero_goal_20260907,libero_goal,20260907,cosine,274,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1002,274,12,8,0.356942743062973,0.5828510528729489,0.6956521739130435,0.35517197847366333,0.2472061663866043,1,0.9562326517363324,8,68,False
libero_goal_20260907,libero_goal,20260907,cosine,355,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1003,355,13,12,0.29970499873161316,1.572877379062011,0.9448818897637795,0.35517197847366333,0.2472061663866043,4,0.7179668839700402,8,65,False
libero_goal_20260907,libero_goal,20260907,cosine,364,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1004,364,13,7,0.24979037046432495,0.9603137353407553,0.56,0.35517197847366333,0.2472061663866043,9,0.400347345673443,8,62,False
libero_goal_20260907,libero_goal,20260907,cosine,371,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1003,371,13,7,0.2114827185869217,1.041292722372287,0.5645161290322581,0.35517197847366333,0.2472061663866043,4,0.6238081231645424,8,55,False
libero_goal_20260907,libero_goal,20260907,cosine,385,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1001,385,12,8,0.15461409091949463,0.8423365952475731,0.6779661016949152,0.35517197847366333,0.2472061663866043,8,0.5661390087447303,8,46,False
libero_goal_20260907,libero_goal,20260907,cosine,1652,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1004,52,12,7,0.018759628757834435,2.999828495836116,0.5982905982905983,0.35517197847366333,0.2472061663866043,8,0.644326793960479,8,2,False
libero_goal_20260907,libero_goal,20260907,cosine,1661,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1005,61,14,13,0.03274615481495857,5.644937505165287,0.9285714285714286,0.35517197847366333,0.2472061663866043,8,0.6623167147984668,8,7,False
libero_goal_20260907,libero_goal,20260907,cosine,1789,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1005,189,18,16,0.13321705162525177,2.35622460624439,0.9248554913294798,0.35517197847366333,0.2472061663866043,9,0.577999405067161,8,40,False
libero_goal_20260907,libero_goal,20260907,cosine,1798,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1006,198,13,12,0.02802225947380066,4.048431511424732,0.9917355371900827,0.35517197847366333,0.2472061663866043,8,0.6760020944913792,8,4,False
libero_goal_20260907,libero_goal,20260907,cosine,1826,libero_goal/push_the_plate_to_the_front_of_the_stove,28,1002,226,13,7,0.017438292503356934,2.4778260375447805,0.5511811023622047,0.35517197847366333,0.2472061663866043,4,0.7968365826539944,8,1,False
libero_goal_20260907,libero_goal,20260907,cosine,1877,libero_goal/push_the_plate_to_the_front_of_the_stove,34,1005,277,14,13,0.05016124248504639,3.8097215819980987,0.9285714285714286,0.35517197847366333,0.2472061663866043,8,0.28203192795104165,8,11,False
libero_goal_20260907,libero_goal,20260907,cosine,1958,libero_goal/push_the_plate_to_the_front_of_the_stove,44,1006,358,15,7,0.08023355156183243,0.8772649995167922,0.49295774647887325,0.35517197847366333,0.2472061663866043,5,0.8579993988475828,8,19,False
libero_goal_20260907,libero_goal,20260907,cosine,1963,libero_goal/push_the_plate_to_the_front_of_the_stove,45,1003,363,14,13,0.03463667631149292,4.623277125687353,0.9848484848484849,0.35517197847366333,0.2472061663866043,8,0.5642980360518819,8,8,False
libero_goal_20260907,libero_goal,20260907,cosine,1969,libero_goal/push_the_plate_to_the_front_of_the_stove,46,1001,369,13,7,0.040570784360170364,1.3926427242746517,0.5426356589147286,0.35517197847366333,0.2472061663866043,8,0.738620949319075,8,9,False
libero_goal_20260907,libero_goal,20260907,cosine,1988,libero_goal/push_the_plate_to_the_front_of_the_stove,48,1004,388,22,17,0.30121156573295593,1.6328232412941714,0.794392523364486,0.35517197847366333,0.2472061663866043,6,0.7249060082958493,8,66,False
libero_goal_20260907,libero_goal,20260907,cosine,4052,libero_goal/put_the_bowl_on_top_of_the_cabinet,6,1004,52,9,8,0.12484106421470642,0.8281723362810621,0.963855421686747,0.35517197847366333,0.2472061663866043,0,0.9992948149565464,8,35,False
libero_goal_20260907,libero_goal,20260907,cosine,4062,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,1006,62,9,8,0.25369516015052795,0.7172386567244272,0.9876543209876543,0.35517197847366333,0.2472061663866043,8,0.62885229944245,8,63,False
libero_goal_20260907,libero_goal,20260907,cosine,4188,libero_goal/put_the_bowl_on_top_of_the_cabinet,23,1004,188,9,8,0.09533786028623581,1.1902205010266707,0.963855421686747,0.35517197847366333,0.2472061663866043,9,0.4699146367586915,6,27,False
libero_goal_20260907,libero_goal,20260907,cosine,4194,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,1002,194,9,8,0.14941586554050446,0.6670330194887819,0.9876543209876543,0.35517197847366333,0.2472061663866043,2,0.6969734452341612,8,44,False
libero_goal_20260907,libero_goal,20260907,cosine,4229,libero_goal/put_the_bowl_on_top_of_the_cabinet,28,1005,229,9,8,0.06874553859233856,1.3599086235987297,0.9090909090909091,0.35517197847366333,0.2472061663866043,2,0.9755427141966949,8,15,False
libero_goal_20260907,libero_goal,20260907,cosine,4272,libero_goal/put_the_bowl_on_top_of_the_cabinet,34,1000,272,9,8,0.1256403774023056,1.4882012414980572,0.898876404494382,0.35517197847366333,0.2472061663866043,7,0.915701967117735,8,36,False
libero_goal_20260907,libero_goal,20260907,cosine,4357,libero_goal/put_the_bowl_on_top_of_the_cabinet,44,1005,357,9,8,0.09395037591457367,1.4319440271315975,0.9523809523809523,0.35517197847366333,0.2472061663866043,4,0.870072056458374,8,25,False
libero_goal_20260907,libero_goal,20260907,cosine,4364,libero_goal/put_the_bowl_on_top_of_the_cabinet,45,1004,364,9,8,0.19625847041606903,0.7486450514127742,0.9195402298850575,0.35517197847366333,0.2472061663866043,0,0.8697681025255372,8,51,False
libero_goal_20260907,libero_goal,20260907,cosine,4373,libero_goal/put_the_bowl_on_top_of_the_cabinet,46,1005,373,9,8,0.11141304671764374,1.3157475852884695,0.9876543209876543,0.35517197847366333,0.2472061663866043,9,0.11253654011796886,8,32,False
libero_goal_20260907,libero_goal,20260907,cosine,4387,libero_goal/put_the_bowl_on_top_of_the_cabinet,48,1003,387,10,9,0.2114267647266388,1.5782093592864987,0.9574468085106383,0.35517197847366333,0.2472061663866043,5,0.911696217757699,8,53,False
libero_goal_20260907,libero_goal,20260907,cosine,4852,libero_goal/put_the_cream_cheese_in_the_bowl,6,1004,52,9,7,0.13884690403938293,1.495336476298849,0.8536585365853658,0.35517197847366333,0.2472061663866043,8,0.5452994053999044,8,41,False
libero_goal_20260907,libero_goal,20260907,cosine,4861,libero_goal/put_the_cream_cheese_in_the_bowl,7,1005,61,9,8,0.09597696363925934,2.694730450262944,0.898876404494382,0.35517197847366333,0.2472061663866043,9,0.626792837391309,8,28,False
libero_goal_20260907,libero_goal,20260907,cosine,4985,libero_goal/put_the_cream_cheese_in_the_bowl,23,1001,185,9,7,0.08646580576896667,1.3445815941157875,0.8641975308641975,0.35517197847366333,0.2472061663866043,4,0.776439245221085,8,22,False
libero_goal_20260907,libero_goal,20260907,cosine,4995,libero_goal/put_the_cream_cheese_in_the_bowl,24,1003,195,10,8,0.02049771323800087,2.9637945936986285,0.8333333333333334,0.35517197847366333,0.2472061663866043,6,0.7626267396861587,8,3,False
libero_goal_20260907,libero_goal,20260907,cosine,5029,libero_goal/put_the_cream_cheese_in_the_bowl,28,1005,229,9,8,0.08192787319421768,2.7220970546690175,0.898876404494382,0.35517197847366333,0.2472061663866043,6,0.7105007473403362,8,21,False
libero_goal_20260907,libero_goal,20260907,cosine,5075,libero_goal/put_the_cream_cheese_in_the_bowl,34,1003,275,9,7,0.04971020296216011,2.073547287914241,0.7954545454545454,0.35517197847366333,0.2472061663866043,4,0.908864221109203,8,10,False
libero_goal_20260907,libero_goal,20260907,cosine,5153,libero_goal/put_the_cream_cheese_in_the_bowl,44,1001,353,9,7,0.0739203616976738,1.695127824842754,0.7865168539325843,0.35517197847366333,0.2472061663866043,6,0.8931234715615519,8,17,False
libero_goal_20260907,libero_goal,20260907,cosine,5162,libero_goal/put_the_cream_cheese_in_the_bowl,45,1002,362,10,9,0.10759753733873367,2.8208379748033456,0.989010989010989,0.35517197847366333,0.2472061663866043,9,0.5769149794980247,8,31,False
libero_goal_20260907,libero_goal,20260907,cosine,5175,libero_goal/put_the_cream_cheese_in_the_bowl,46,1007,375,10,7,0.02950991876423359,2.1830704941606123,0.7142857142857143,0.35517197847366333,0.2472061663866043,4,0.8539572454173203,8,5,False
libero_goal_20260907,libero_goal,20260907,cosine,5188,libero_goal/put_the_cream_cheese_in_the_bowl,48,1004,388,9,7,0.031971171498298645,2.5701611445556067,0.8045977011494253,0.35517197847366333,0.2472061663866043,9,0.6482598389409129,8,6,False
libero_goal_20260907,libero_goal,20260907,cosine,5654,libero_goal/put_the_wine_bottle_on_the_rack,6,1006,54,12,10,0.14687620103359222,1.17926710876747,0.8403361344537815,0.35517197847366333,0.2472061663866043,7,0.9152658982980499,8,43,False
