corpus,episode_id,queries,score_max,raw_reject_queries,alarm_queries,any_raw_reject,formal_alarm,success,failure_family,physical_labels,label_loop_or_cycling,label_stagnation,label_goal_contact_near_miss,init_state_id,flow_noise_seed,condition_present_in_old_B
C_cache_new,70,52,1.1585119514298345,"[35,36,47]",[36],True,True,False,outcome_failure,not_available,,,,8,1006,False
C_cache_new,71,52,1.081329334772149,"[11,32]",[],True,False,False,outcome_failure,not_available,,,,8,1007,False
C_cache_new,72,40,1.028857842102648,[],[],False,False,True,success,not_available,,,,9,1000,False
C_cache_new,73,38,1.0651523273555978,"[10,28]",[],True,False,True,success,not_available,,,,9,1001,False
C_cache_new,74,38,1.112030847308393,"[10,28]",[],True,False,True,success,not_available,,,,9,1002,False
C_cache_new,75,38,1.044455302208492,[],[],False,False,True,success,not_available,,,,9,1003,False
C_cache_new,76,37,1.0752790622176074,"[19,28]",[],True,False,True,success,not_available,,,,9,1004,False
C_cache_new,77,39,1.0569623765833052,"[19,38]",[],True,False,True,success,not_available,,,,9,1005,False
C_cache_new,78,37,1.0394250088433088,[],[],False,False,True,success,not_available,,,,9,1006,False
C_cache_new,79,37,1.146986734055953,"[19,28]",[],True,False,True,success,not_available,,,,9,1007,False
C_cache_new,80,44,1.1741030428104096,"[27,28,29,34]","[28,29]",True,True,True,success,not_available,,,,10,1000,True
C_cache_new,81,52,1.054348841369869,[29],[],True,False,False,outcome_failure,not_available,,,,10,1001,True
C_cache_new,82,46,1.1272594535147693,"[27,28,30,34,35]","[28,35]",True,True,True,success,not_available,,,,10,1002,True
C_cache_new,83,48,1.100433427897807,"[10,29,30]",[30],True,True,True,success,not_available,,,,10,1003,True
C_cache_new,84,52,1.1140151932592524,"[10,47]",[],True,False,False,outcome_failure,not_available,,,,10,1004,True
C_cache_new,85,52,1.1699894685814958,"[27,32]",[],True,False,False,outcome_failure,not_available,,,,10,1005,True
C_cache_new,86,52,1.075955612624972,"[25,26,31]",[26],True,True,False,outcome_failure,not_available,,,,10,1006,True
C_cache_new,87,38,1.0975576906514277,"[10,30]",[],True,False,True,success,not_available,,,,10,1007,True
C_cache_new,88,37,1.0312495337569705,[],[],False,False,True,success,not_available,,,,11,1000,False
C_cache_new,89,52,1.278039844583639,"[9,46,48]",[],True,False,False,outcome_failure,not_available,,,,11,1001,False
C_cache_new,90,38,1.111351442795902,"[9,28,37]",[],True,False,True,success,not_available,,,,11,1002,False
C_cache_new,91,52,1.08833161604567,"[27,28,29]","[28,29]",True,True,False,outcome_failure,not_available,,,,11,1003,False
C_cache_new,92,52,1.109949071388075,"[26,28,29,30]","[29,30]",True,True,False,outcome_failure,not_available,,,,11,1004,False
C_cache_new,93,36,1.0548561445081552,"[16,26]",[],True,False,True,success,not_available,,,,11,1005,False
C_cache_new,94,52,1.0777503070621548,"[15,29]",[],True,False,False,outcome_failure,not_available,,,,11,1006,False
C_cache_new,95,37,1.0628095087776805,[27],[],True,False,True,success,not_available,,,,11,1007,False
C_cache_new,96,52,1.0882991879426593,"[11,50]",[],True,False,False,outcome_failure,not_available,,,,12,1000,False
C_cache_new,97,52,1.0174016046438803,[],[],False,False,False,outcome_failure,not_available,,,,12,1001,False
C_cache_new,98,52,1.0690391795245764,"[11,17,45]",[],True,False,False,outcome_failure,not_available,,,,12,1002,False
C_cache_new,99,52,1.0686107135068466,"[11,18,19]",[19],True,True,False,outcome_failure,not_available,,,,12,1003,False
C_cache_new,100,52,1.0947989854768356,[11],[],True,False,False,outcome_failure,not_available,,,,12,1004,False
C_cache_new,101,52,1.0727030246278086,[11],[],True,False,False,outcome_failure,not_available,,,,12,1005,False
C_cache_new,102,52,1.0907512857156048,[30],[],True,False,False,outcome_failure,not_available,,,,12,1006,False
C_cache_new,103,52,1.088812908930086,[31],[],True,False,False,outcome_failure,not_available,,,,12,1007,False
C_cache_new,104,52,1.073326406710211,[18],[],True,False,False,outcome_failure,not_available,,,,13,1000,True
C_cache_new,105,52,1.0292119935495219,[],[],False,False,False,outcome_failure,not_available,,,,13,1001,True
C_cache_new,106,52,1.0355374458407636,[],[],False,False,False,outcome_failure,not_available,,,,13,1002,True
C_cache_new,107,52,1.0467115169657482,[14],[],True,False,False,outcome_failure,not_available,,,,13,1003,True
C_cache_new,108,52,1.0697037447697102,[11],[],True,False,False,outcome_failure,not_available,,,,13,1004,True
C_cache_new,109,37,1.0487888504870435,[14],[],True,False,True,success,not_available,,,,13,1005,True
C_cache_new,110,43,1.0816636210384607,"[14,19]",[],True,False,True,success,not_available,,,,13,1006,True
C_cache_new,111,52,1.0442182236420057,[],[],False,False,False,outcome_failure,not_available,,,,13,1007,True
C_cache_new,112,36,1.0401839663674146,[],[],False,False,True,success,not_available,,,,14,1000,False
C_cache_new,113,38,1.0798996694995484,[18],[],True,False,True,success,not_available,,,,14,1001,False
C_cache_new,114,38,1.0606521269570142,[37],[],True,False,True,success,not_available,,,,14,1002,False
C_cache_new,115,36,1.0263877451769627,[],[],False,False,True,success,not_available,,,,14,1003,False
C_cache_new,116,38,1.0582181117639131,[13],[],True,False,True,success,not_available,,,,14,1004,False
C_cache_new,117,37,1.0185994346145644,[],[],False,False,True,success,not_available,,,,14,1005,False
C_cache_new,118,37,1.0825034803977511,[27],[],True,False,True,success,not_available,,,,14,1006,False
C_cache_new,119,37,1.0713346319043153,"[10,18]",[],True,False,True,success,not_available,,,,14,1007,False
C_cache_new,120,37,1.098072167608349,[27],[],True,False,True,success,not_available,,,,15,1000,False
C_cache_new,121,52,1.0344509954292607,[],[],False,False,False,outcome_failure,not_available,,,,15,1001,False
C_cache_new,122,36,1.0710112698731682,"[12,18,27]",[],True,False,True,success,not_available,,,,15,1002,False
C_cache_new,123,52,1.0370105187640897,[],[],False,False,False,outcome_failure,not_available,,,,15,1003,False
C_cache_new,124,52,1.0274175829040149,[],[],False,False,False,outcome_failure,not_available,,,,15,1004,False
C_cache_new,125,52,1.0171149380909126,[],[],False,False,False,outcome_failure,not_available,,,,15,1005,False
C_cache_new,126,35,1.0549187950350074,[26],[],True,False,True,success,not_available,,,,15,1006,False
C_cache_new,127,36,1.0126843434087387,[],[],False,False,True,success,not_available,,,,15,1007,False
C_cache_new,128,52,1.11578074892735,"[18,19]",[19],True,True,False,outcome_failure,not_available,,,,16,1000,True
C_cache_new,129,43,1.0623436595722116,[10],[],True,False,True,success,not_available,,,,16,1001,True
C_cache_new,130,37,1.0695661945896766,"[10,27]",[],True,False,True,success,not_available,,,,16,1002,True
C_cache_new,131,52,1.0454678281813707,[],[],False,False,False,outcome_failure,not_available,,,,16,1003,True
C_cache_new,132,52,1.0616260426116149,"[10,17,28]",[],True,False,False,outcome_failure,not_available,,,,16,1004,True
C_cache_new,133,52,1.0261783766648858,[],[],False,False,False,outcome_failure,not_available,,,,16,1005,True
C_cache_new,134,38,1.0446305333853192,[],[],False,False,True,success,not_available,,,,16,1006,True
C_cache_new,135,52,1.0343848067540786,[],[],False,False,False,outcome_failure,not_available,,,,16,1007,True
C_cache_new,136,39,1.0373316143953493,[],[],False,False,True,success,not_available,,,,17,1000,False
C_cache_new,137,40,1.0160871041120019,[],[],False,False,True,success,not_available,,,,17,1001,False
C_cache_new,138,39,1.0791278785371097,[11],[],True,False,True,success,not_available,,,,17,1002,False
C_cache_new,139,40,1.2307135198837051,"[11,29]",[],True,False,True,success,not_available,,,,17,1003,False
C_cache_new,140,38,1.1059704362858256,"[11,29,37]",[],True,False,True,success,not_available,,,,17,1004,False
C_cache_new,141,39,1.1690888210960106,[29],[],True,False,True,success,not_available,,,,17,1005,False
C_cache_new,142,39,1.0495788160152082,[11],[],True,False,True,success,not_available,,,,17,1006,False
C_cache_new,143,40,1.1048035013948903,"[11,29]",[],True,False,True,success,not_available,,,,17,1007,False
C_cache_new,144,42,1.0791792541726544,[11],[],True,False,True,success,not_available,,,,18,1000,False
C_cache_new,145,42,1.0435883185971724,[],[],False,False,True,success,not_available,,,,18,1001,False
C_cache_new,146,42,1.1574059321641752,"[11,31,32]",[32],True,True,True,success,not_available,,,,18,1002,False
C_cache_new,147,41,1.0106447507730711,[],[],False,False,True,success,not_available,,,,18,1003,False
C_cache_new,148,41,1.1432655924501318,[11],[],True,False,True,success,not_available,,,,18,1004,False
C_cache_new,149,42,1.106421531625817,"[11,20]",[],True,False,True,success,not_available,,,,18,1005,False
C_cache_new,150,42,1.0965259238068976,"[11,32]",[],True,False,True,success,not_available,,,,18,1006,False
C_cache_new,151,41,1.0917237162806823,"[11,31,32]",[32],True,True,True,success,not_available,,,,18,1007,False
C_cache_new,152,43,1.0900514785986235,[34],[],True,False,True,success,not_available,,,,19,1000,False
C_cache_new,153,40,1.0915140482713594,"[11,30]",[],True,False,True,success,not_available,,,,19,1001,False
C_cache_new,154,52,1.0288730532169896,[],[],False,False,False,outcome_failure,not_available,,,,19,1002,False
C_cache_new,155,52,1.0214350584155039,[],[],False,False,False,outcome_failure,not_available,,,,19,1003,False
C_cache_new,156,39,1.0643962023985536,[30],[],True,False,True,success,not_available,,,,19,1004,False
C_cache_new,157,40,1.0370013874617838,[],[],False,False,True,success,not_available,,,,19,1005,False
C_cache_new,158,40,1.149988397626992,[30],[],True,False,True,success,not_available,,,,19,1006,False
C_cache_new,159,40,1.1206543316884838,"[11,29,38]",[],True,False,True,success,not_available,,,,19,1007,False
C_cache_new,160,38,1.1564500904726538,"[11,29]",[],True,False,True,success,not_available,,,,20,1000,True
C_cache_new,161,40,1.0452936479796293,[],[],False,False,True,success,not_available,,,,20,1001,True
C_cache_new,162,39,1.1365570397971587,[30],[],True,False,True,success,not_available,,,,20,1002,True
C_cache_new,163,40,1.0320696845112909,[],[],False,False,True,success,not_available,,,,20,1003,True
C_cache_new,164,40,1.0808620605723516,"[12,31]",[],True,False,True,success,not_available,,,,20,1004,True
C_cache_new,165,39,1.1134222879565516,[30],[],True,False,True,success,not_available,,,,20,1005,True
C_cache_new,166,39,1.1386247556788531,"[11,30]",[],True,False,True,success,not_available,,,,20,1006,True
C_cache_new,167,40,1.0863334047787252,"[11,31]",[],True,False,True,success,not_available,,,,20,1007,True
C_cache_new,168,52,1.035765498858404,[],[],False,False,False,outcome_failure,not_available,,,,21,1000,False
C_cache_new,169,52,1.0505424171922984,[11],[],True,False,False,outcome_failure,not_available,,,,21,1001,False
C_cache_new,170,52,1.0855539086918522,"[33,34,45]",[34],True,True,False,outcome_failure,not_available,,,,21,1002,False
C_cache_new,171,52,1.049678733636954,[10],[],True,False,False,outcome_failure,not_available,,,,21,1003,False
C_cache_new,172,52,1.1123315626761008,"[35,36]",[36],True,True,False,outcome_failure,not_available,,,,21,1004,False
C_cache_new,173,52,1.023714219044527,[],[],False,False,False,outcome_failure,not_available,,,,21,1005,False
C_cache_new,174,40,1.0495804714757468,[30],[],True,False,True,success,not_available,,,,21,1006,False
C_cache_new,175,52,1.049586077868503,[45],[],True,False,False,outcome_failure,not_available,,,,21,1007,False
C_cache_new,176,39,1.0855010282859505,[11],[],True,False,True,success,not_available,,,,22,1000,False
C_cache_new,177,39,1.0672316202431853,[37],[],True,False,True,success,not_available,,,,22,1001,False
C_cache_new,178,39,1.0655301631561835,[28],[],True,False,True,success,not_available,,,,22,1002,False
C_cache_new,179,39,1.0979888755151315,[11],[],True,False,True,success,not_available,,,,22,1003,False
C_cache_new,180,39,1.0909968664513483,"[11,29]",[],True,False,True,success,not_available,,,,22,1004,False
C_cache_new,181,39,1.0676846500991033,"[11,28]",[],True,False,True,success,not_available,,,,22,1005,False
C_cache_new,182,38,1.04721619078616,[28],[],True,False,True,success,not_available,,,,22,1006,False
C_cache_new,183,39,1.1424738446639846,"[11,29]",[],True,False,True,success,not_available,,,,22,1007,False
C_cache_new,184,40,1.0730206986705109,[20],[],True,False,True,success,not_available,,,,23,1000,True
C_cache_new,185,39,1.023291666471242,[],[],False,False,True,success,not_available,,,,23,1001,True
C_cache_new,186,52,1.0997238546271983,"[11,15,30,34,36]",[],True,False,False,outcome_failure,not_available,,,,23,1002,True
C_cache_new,187,38,1.0985691047860269,"[11,29]",[],True,False,True,success,not_available,,,,23,1003,True
C_cache_new,188,39,1.1557130013030006,"[11,29,30]",[30],True,True,True,success,not_available,,,,23,1004,True
C_cache_new,189,42,1.0662393946720827,"[16,19,21]",[],True,False,True,success,not_available,,,,23,1005,True
C_cache_new,190,39,1.0438699646110987,[],[],False,False,True,success,not_available,,,,23,1006,True
C_cache_new,191,39,1.0780836308875092,"[11,19]",[],True,False,True,success,not_available,,,,23,1007,True
C_cache_new,192,40,1.0741078748613204,[11],[],True,False,True,success,not_available,,,,24,1000,False
C_cache_new,193,40,1.0500549772621748,[11],[],True,False,True,success,not_available,,,,24,1001,False
C_cache_new,194,39,1.0977364484422003,[11],[],True,False,True,success,not_available,,,,24,1002,False
C_cache_new,195,40,1.0517467434152528,[29],[],True,False,True,success,not_available,,,,24,1003,False
C_cache_new,196,40,1.1226962725974108,[11],[],True,False,True,success,not_available,,,,24,1004,False
C_cache_new,197,40,1.0875084661605692,"[11,29]",[],True,False,True,success,not_available,,,,24,1005,False
C_cache_new,198,40,1.091462415875723,[29],[],True,False,True,success,not_available,,,,24,1006,False
C_cache_new,199,38,1.1769339799984695,"[18,29]",[],True,False,True,success,not_available,,,,24,1007,False
C_cache_new,200,41,1.1225386578626022,"[11,31]",[],True,False,True,success,not_available,,,,25,1000,False
C_cache_new,201,41,1.0823330038253904,[11],[],True,False,True,success,not_available,,,,25,1001,False
C_cache_new,202,41,1.1412739084204648,"[11,31]",[],True,False,True,success,not_available,,,,25,1002,False
C_cache_new,203,41,1.1643844480874739,[11],[],True,False,True,success,not_available,,,,25,1003,False
C_cache_new,204,41,1.1913219749406352,[11],[],True,False,True,success,not_available,,,,25,1004,False
C_cache_new,205,41,1.0877274518491074,[11],[],True,False,True,success,not_available,,,,25,1005,False
C_cache_new,206,40,1.0386978230124835,[],[],False,False,True,success,not_available,,,,25,1006,False
C_cache_new,207,40,1.0665168171493475,[10],[],True,False,True,success,not_available,,,,25,1007,False
C_cache_new,208,39,1.1099445709408278,"[1,2,11,30]",[2],True,True,True,success,not_available,,,,26,1000,True
C_cache_new,209,52,1.138758281839403,"[2,11,21]",[],True,False,False,outcome_failure,not_available,,,,26,1001,True
C_cache_new,210,52,1.1287868394825833,"[2,30,32]",[],True,False,False,outcome_failure,not_available,,,,26,1002,True
C_cache_new,211,52,1.1093590683432393,"[2,12,32]",[],True,False,False,outcome_failure,not_available,,,,26,1003,True
C_cache_new,212,52,1.1316342370702128,"[1,2]",[2],True,True,False,outcome_failure,not_available,,,,26,1004,True
C_cache_new,213,52,1.1071656288917484,"[2,12]",[],True,False,False,outcome_failure,not_available,,,,26,1005,True
C_cache_new,214,52,1.1456483467954477,"[1,2]",[2],True,True,False,outcome_failure,not_available,,,,26,1006,True
C_cache_new,215,38,1.1214349762396925,"[2,11]",[],True,False,True,success,not_available,,,,26,1007,True
C_cache_new,216,52,1.0797485022169033,"[12,31]",[],True,False,False,outcome_failure,not_available,,,,27,1000,False
C_cache_new,217,38,1.0584542169281883,[11],[],True,False,True,success,not_available,,,,27,1001,False
C_cache_new,218,39,1.130655469572305,"[11,29]",[],True,False,True,success,not_available,,,,27,1002,False
C_cache_new,219,52,1.091166895361823,"[29,30]",[30],True,True,False,outcome_failure,not_available,,,,27,1003,False
C_cache_new,220,38,1.1070777043802893,"[11,29,37]",[],True,False,True,success,not_available,,,,27,1004,False
C_cache_new,221,52,1.0541739757056812,[11],[],True,False,False,outcome_failure,not_available,,,,27,1005,False
C_cache_new,222,39,1.0207079977935327,[],[],False,False,True,success,not_available,,,,27,1006,False
C_cache_new,223,52,1.0323153613360723,[],[],False,False,False,outcome_failure,not_available,,,,27,1007,False
C_cache_new,224,38,1.0947912065079366,[11],[],True,False,True,success,not_available,,,,28,1000,False
C_cache_new,225,40,1.0851089118129986,[39],[],True,False,True,success,not_available,,,,28,1001,False
C_cache_new,226,39,1.0422027560100313,[],[],False,False,True,success,not_available,,,,28,1002,False
C_cache_new,227,39,1.0142664085933217,[],[],False,False,True,success,not_available,,,,28,1003,False
C_cache_new,228,39,1.041938226183751,[],[],False,False,True,success,not_available,,,,28,1004,False
C_cache_new,229,40,1.029573946485106,[],[],False,False,True,success,not_available,,,,28,1005,False
C_cache_new,230,40,1.2469389448277506,[30],[],True,False,True,success,not_available,,,,28,1006,False
C_cache_new,231,39,1.0341168789716548,[],[],False,False,True,success,not_available,,,,28,1007,False
C_cache_new,232,39,1.0432128725689742,[],[],False,False,True,success,not_available,,,,29,1000,True
C_cache_new,233,39,1.0131590989214723,[],[],False,False,True,success,not_available,,,,29,1001,True
C_cache_new,234,39,1.0468826285528556,[11],[],True,False,True,success,not_available,,,,29,1002,True
C_cache_new,235,52,1.1540114324964408,"[29,30]",[30],True,True,False,outcome_failure,not_available,,,,29,1003,True
C_cache_new,236,39,1.0373080998754576,[],[],False,False,True,success,not_available,,,,29,1004,True
C_cache_new,237,39,1.041348560399006,[],[],False,False,True,success,not_available,,,,29,1005,True
C_cache_new,238,39,1.0425103724513995,[],[],False,False,True,success,not_available,,,,29,1006,True
C_cache_new,239,40,1.1616704324420688,[31],[],True,False,True,success,not_available,,,,29,1007,True
C_cache_new,240,52,1.253821296550419,"[12,43,49]",[],True,False,False,outcome_failure,not_available,,,,30,1000,False
C_cache_new,241,52,1.020559647485549,[],[],False,False,False,outcome_failure,not_available,,,,30,1001,False
C_cache_new,242,39,1.0180546417367788,[],[],False,False,True,success,not_available,,,,30,1002,False
C_cache_new,243,52,1.0744999057105324,"[11,29,40]",[],True,False,False,outcome_failure,not_available,,,,30,1003,False
C_cache_new,244,52,1.1029564004184993,[30],[],True,False,False,outcome_failure,not_available,,,,30,1004,False
C_cache_new,245,52,1.095478853769673,[32],[],True,False,False,outcome_failure,not_available,,,,30,1005,False
C_cache_new,246,43,1.0360425856020101,[],[],False,False,True,success,not_available,,,,30,1006,False
C_cache_new,247,52,1.2061602467606805,"[11,19,20,45,48,49]","[20,49]",True,True,False,outcome_failure,not_available,,,,30,1007,False
C_cache_new,248,39,1.0388245244576584,[],[],False,False,True,success,not_available,,,,31,1000,False
C_cache_new,249,39,1.08023240173541,[11],[],True,False,True,success,not_available,,,,31,1001,False
C_cache_new,250,38,1.10962995494388,"[11,28]",[],True,False,True,success,not_available,,,,31,1002,False
C_cache_new,251,39,1.0808627442034568,"[11,29]",[],True,False,True,success,not_available,,,,31,1003,False
C_cache_new,252,40,1.15387251933874,"[11,29,30]",[30],True,True,True,success,not_available,,,,31,1004,False
C_cache_new,253,40,1.076442604295685,"[11,30]",[],True,False,True,success,not_available,,,,31,1005,False
C_cache_new,254,40,1.046906412299928,[30],[],True,False,True,success,not_available,,,,31,1006,False
C_cache_new,255,39,1.058514337039241,[29],[],True,False,True,success,not_available,,,,31,1007,False
C_cache_new,256,40,1.0225679133376901,[],[],False,False,True,success,not_available,,,,32,1000,False
C_cache_new,257,41,1.052184850570734,[11],[],True,False,True,success,not_available,,,,32,1001,False
C_cache_new,258,40,1.0538613361873703,[12],[],True,False,True,success,not_available,,,,32,1002,False
C_cache_new,259,41,1.038802230960579,[],[],False,False,True,success,not_available,,,,32,1003,False
C_cache_new,260,40,1.0924067429464699,"[11,30]",[],True,False,True,success,not_available,,,,32,1004,False
C_cache_new,261,41,1.1058435446239987,[29],[],True,False,True,success,not_available,,,,32,1005,False
C_cache_new,262,39,1.051816155916848,[11],[],True,False,True,success,not_available,,,,32,1006,False
C_cache_new,263,39,1.0836876673007823,[29],[],True,False,True,success,not_available,,,,32,1007,False
C_cache_new,264,39,1.2130661967549614,[11],[],True,False,True,success,not_available,,,,33,1000,True
C_cache_new,265,39,1.0606649510426216,[11],[],True,False,True,success,not_available,,,,33,1001,True
C_cache_new,266,39,1.091130162597752,[11],[],True,False,True,success,not_available,,,,33,1002,True
C_cache_new,267,39,1.1493993187611247,"[11,29]",[],True,False,True,success,not_available,,,,33,1003,True
C_cache_new,268,38,1.1954172933475538,[11],[],True,False,True,success,not_available,,,,33,1004,True
C_cache_new,269,39,1.198078406324808,"[11,29]",[],True,False,True,success,not_available,,,,33,1005,True
C_cache_new,270,39,1.1014255027307285,"[11,29]",[],True,False,True,success,not_available,,,,33,1006,True
C_cache_new,271,39,1.141764817990238,"[11,29,38]",[],True,False,True,success,not_available,,,,33,1007,True
C_cache_new,272,39,1.1058496011156012,[11],[],True,False,True,success,not_available,,,,34,1000,False
C_cache_new,273,38,1.0616264235989268,"[11,28]",[],True,False,True,success,not_available,,,,34,1001,False
