source,run_id,suite,task,episode,init_state_id,noise_seed,length,checkpoint,recorded_success,primary_failure_reason,failure,global_row,query,progress,safe_color,eef_motion_m,freeze_score,drop_goal_release
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,110,13,1014,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,510,10,0.8333333333333334,0.0,0.050416514,-0.16121034,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,110,13,1014,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,510,11,0.9166666666666666,0.0,0.036639683,-0.20384867,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,110,13,1014,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,510,12,1.0,0.0,0.043667357,-0.13397874,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,123,15,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,523,7,0.5833333333333334,0.0,0.03474151,-0.0051167794,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,123,15,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,523,8,0.6666666666666666,0.0,0.041104734,0.012148518,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,123,15,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,523,9,0.75,0.0,0.049404595,-0.03929301,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,123,15,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,523,10,0.8333333333333334,0.0,0.0495485,-0.14176743,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,123,15,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,523,11,0.9166666666666666,0.0,0.035012893,-0.1706112,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,123,15,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,523,12,1.0,0.0,0.0399436,-0.106185935,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,125,15,1013,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,525,7,0.5833333333333334,0.0,0.035524692,0.0034286827,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,125,15,1013,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,525,8,0.6666666666666666,0.0,0.041814934,0.023022095,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,125,15,1013,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,525,9,0.75,0.0,0.0507081,-0.0359613,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,125,15,1013,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,525,10,0.8333333333333334,0.0,0.051218927,-0.121893294,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,125,15,1013,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,525,11,0.9166666666666666,0.0,0.043443374,-0.0772538,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,125,15,1013,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,525,12,1.0,0.0,0.05242955,-0.04629402,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,134,16,1014,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,534,7,0.6363636363636364,0.0,0.034547232,0.03156618,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,134,16,1014,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,534,8,0.7272727272727273,0.0,0.04210991,-0.021341307,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,134,16,1014,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,534,9,0.8181818181818182,0.0,0.039811313,-0.023970269,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,134,16,1014,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,534,10,0.9090909090909091,0.0,0.04200752,-0.014519177,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,134,16,1014,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,534,11,1.0,0.0,0.042395707,0.019116148,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,172,21,1012,15,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,572,7,0.5,0.0,0.039893128,-0.030746587,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,172,21,1012,15,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,572,8,0.5714285714285714,0.0,0.043230765,-0.0654444,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,172,21,1012,15,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,572,9,0.6428571428571429,0.0,0.037981126,-0.0073666275,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,172,21,1012,15,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,572,10,0.7142857142857143,0.0,0.033319216,0.020348378,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,172,21,1012,15,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,572,11,0.7857142857142857,0.0,0.017227815,0.16539578,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,172,21,1012,15,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,572,12,0.8571428571428571,0.0,0.016004993,0.13246219,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,172,21,1012,15,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,572,13,0.9285714285714286,0.0,0.019202411,0.11204633,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,172,21,1012,15,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,572,14,1.0,0.0,0.03327053,0.19754083,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,183,22,1015,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,583,7,0.5833333333333334,0.0,0.0330092,-0.060407568,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,183,22,1015,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,583,8,0.6666666666666666,0.0,0.03972929,-0.058481533,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,183,22,1015,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,583,9,0.75,0.0,0.050245497,-0.14669229,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,183,22,1015,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,583,10,0.8333333333333334,0.0,0.048022907,-0.23691194,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,183,22,1015,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,583,11,0.9166666666666666,0.0,0.039359845,-0.21952172,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,183,22,1015,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,583,12,1.0,0.0,0.046992596,-0.13160203,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,195,24,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,595,7,0.5833333333333334,0.0,0.03426585,-0.038484346,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,195,24,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,595,8,0.6666666666666666,0.0,0.038125668,-0.042049397,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,195,24,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,595,9,0.75,0.0,0.04422808,-0.13898873,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,195,24,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,595,10,0.8333333333333334,0.0,0.0437948,-0.18471694,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,195,24,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,595,11,0.9166666666666666,0.0,0.038593255,-0.15793405,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,195,24,1011,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,595,12,1.0,0.0,0.046959896,-0.13692741,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,200,25,1008,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,600,7,0.5833333333333334,0.0,0.043687414,-0.011031836,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,200,25,1008,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,600,8,0.6666666666666666,0.0,0.052565046,-0.036323547,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,200,25,1008,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,600,9,0.75,0.0,0.047116734,-0.008191864,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,200,25,1008,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,600,10,0.8333333333333334,0.0,0.044158358,-0.08679307,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,200,25,1008,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,600,11,0.9166666666666666,0.0,0.03213016,-0.09888253,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,200,25,1008,13,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,600,12,1.0,0.0,0.03312171,-0.03720599,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,221,27,1013,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,621,7,0.6363636363636364,0.0,0.04732245,-0.036175307,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,221,27,1013,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,621,8,0.7272727272727273,0.0,0.046960622,-0.107093014,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,221,27,1013,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,621,9,0.8181818181818182,0.0,0.049225293,-0.1767366,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,221,27,1013,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,621,10,0.9090909090909091,0.0,0.04474433,-0.19534738,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,221,27,1013,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,621,11,1.0,0.0,0.044134375,-0.16968526,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,232,29,1008,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,632,7,0.6363636363636364,0.0,0.036201023,0.009243782,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,232,29,1008,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,632,8,0.7272727272727273,0.0,0.038612165,0.008753293,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,232,29,1008,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,632,9,0.8181818181818182,0.0,0.043989908,-0.059610117,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,232,29,1008,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,632,10,0.9090909090909091,0.0,0.045121454,-0.073613785,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,232,29,1008,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,632,11,1.0,0.0,0.04451429,-0.008797725,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,276,34,1012,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,676,7,0.6363636363636364,0.0,0.0398212,-0.047966126,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,276,34,1012,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,676,8,0.7272727272727273,0.0,0.04554814,-0.0702695,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,276,34,1012,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,676,9,0.8181818181818182,0.0,0.048046663,-0.16449271,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,276,34,1012,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,676,10,0.9090909090909091,0.0,0.04358371,-0.1920167,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,276,34,1012,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,676,11,1.0,0.0,0.04507383,-0.15393956,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,279,34,1015,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,679,7,0.6363636363636364,0.0,0.03982471,-0.066662766,
cache_new/HiMoE-VLA/libero_goal/open_the_middle_drawer_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,279,34,1015,12,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,,False,679,8,0.7272727272727273,0.0,0.04540223,-0.08021443,
