rule,suite,task,episode,chunk,prior,correct
front_lock,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,358,26,0.9906542056074766,True
front_lock,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,360,26,0.9906542056074766,True
front_lock,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,363,25,0.9814814814814815,True
front_lock,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,364,27,0.9906542056074766,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_plate,83,14,0.17637271214642264,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_plate,262,14,0.17637271214642264,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_plate,286,14,0.17637271214642264,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_stove,33,17,0.2231578947368421,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_stove,208,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_stove,209,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_stove,210,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_stove,211,15,0.20423892100192678,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_the_stove,212,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,25,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,26,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,40,15,0.20423892100192678,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,47,15,0.20423892100192678,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,176,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,177,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,178,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,179,17,0.2231578947368421,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,180,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,181,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,183,17,0.2231578947368421,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,313,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,316,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,319,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,331,16,0.212,True
front_lock,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,2,29,0.9906542056074766,True
front_lock,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,6,29,0.9906542056074766,True
front_lock,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,325,15,0.20423892100192678,True
front_lock,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,355,24,0.954954954954955,True
front_lock,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,156,24,0.954954954954955,True
front_lock,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,84,17,0.2231578947368421,True
front_lock,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,140,32,0.48154657293497366,True
front_lock,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,283,20,0.0749863163656267,False
front_lock,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,284,38,0.5969498910675382,True
front_lock,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,286,20,0.0749863163656267,True
front_lock,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,319,32,0.48154657293497366,True
front_lock,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,157,21,0.07925947353196414,False
front_lock,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,192,29,0.43630573248407645,True
front_lock,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,100,25,0.19740634005763688,False
front_lock,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,44,0.9513888888888888,True
front_lock,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,186,18,0.07308615630834889,False
front_lock,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,278,34,0.4910394265232975,False
front_lock,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,279,22,0.09028006589785832,False
front_lock,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,299,34,0.4910394265232975,False
front_lock,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,27,44,0.9513888888888888,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,9,0.0685,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,10,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,10,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,12,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,24,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,25,8,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,26,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,27,8,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,28,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,9,0.0685,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,8,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,31,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,34,37,0.5279383429672447,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,37,40,0.8203592814371258,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,39,37,0.5279383429672447,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,154,40,0.8203592814371258,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,158,46,0.9716312056737588,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,186,8,0.0685,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,188,28,0.41389728096676737,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,189,9,0.0685,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,190,8,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,191,16,0.06993363961204696,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,304,17,0.0714658320292123,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,305,36,0.5036764705882353,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,306,17,0.0714658320292123,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,307,15,0.0690524193548387,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,309,15,0.0690524193548387,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,310,15,0.0690524193548387,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,311,16,0.06993363961204696,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,378,14,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,381,40,0.8203592814371258,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,392,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,393,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,394,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,395,8,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,396,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,397,10,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,398,8,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,399,9,0.0685,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,208,25,0.19740634005763688,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,265,34,0.4910394265232975,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,268,19,0.07415426251691475,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,271,19,0.07415426251691475,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,6,31,0.46678023850085176,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,147,32,0.48154657293497366,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,162,32,0.48154657293497366,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,202,29,0.43630573248407645,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,222,31,0.46678023850085176,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,253,31,0.46678023850085176,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,272,31,0.46678023850085176,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,320,32,0.48154657293497366,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,321,33,0.48841354723707664,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,326,33,0.48841354723707664,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,336,30,0.4514003294892916,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,342,33,0.48841354723707664,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,352,31,0.46678023850085176,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,354,31,0.46678023850085176,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,56,31,0.46678023850085176,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,58,44,0.9513888888888888,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,81,43,0.9225589225589226,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,88,16,0.06993363961204696,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,89,16,0.06993363961204696,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,92,17,0.0714658320292123,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,117,42,0.9072847682119205,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,167,39,0.7135416666666666,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,170,36,0.5036764705882353,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,188,30,0.4514003294892916,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,189,43,0.9225589225589226,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,191,38,0.5969498910675382,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,211,51,1.0,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,212,32,0.48154657293497366,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,213,42,0.9072847682119205,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,216,33,0.48841354723707664,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,217,34,0.4910394265232975,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,220,33,0.48841354723707664,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,221,33,0.48841354723707664,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,223,33,0.48841354723707664,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,232,26,0.27987742594484166,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,233,26,0.27987742594484166,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,238,28,0.41389728096676737,False
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,241,46,0.9716312056737588,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,247,51,1.0,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,265,45,0.9614035087719298,True
front_lock,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,280,50,0.9927536231884058,True
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,24,15,0.0690524193548387,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,26,15,0.0690524193548387,True
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,57,15,0.0690524193548387,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,147,22,0.09028006589785832,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,160,30,0.4514003294892916,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,161,15,0.0690524193548387,True
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,165,27,0.3553826199740597,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,278,16,0.06993363961204696,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,289,15,0.0690524193548387,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,332,17,0.0714658320292123,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,334,16,0.06993363961204696,False
front_lock,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,362,16,0.06993363961204696,False
front_lock,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,164,26,0.9777777777777777,True
front_lock,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,107,26,0.9777777777777777,True
front_lock,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,116,27,0.9777777777777777,True
front_lock,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,255,22,0.88,True
front_lock,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,264,16,0.19213973799126638,True
front_lock,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,333,21,0.8301886792452831,True
front_lock,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,399,24,0.9565217391304348,True
front_lock,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,108,23,0.9166666666666666,True
front_lock,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,113,20,0.7333333333333333,True
front_lock,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,341,25,0.9565217391304348,True
front_lock,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,155,21,0.8301886792452831,False
front_lock,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,277,17,0.3384615384615385,True
front_lock,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,184,25,0.9565217391304348,True
front_lock,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,187,25,0.9565217391304348,True
front_lock,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,32,16,0.19213973799126638,True
front_lock,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,226,18,0.5569620253164557,True
front_lock,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,68,7,0.035122930255895635,False
front_lock,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,103,20,0.9859154929577465,True
front_lock,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,390,17,0.9655172413793104,True
front_lock,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,7,21,0.9859154929577465,True
front_lock,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,205,20,0.9859154929577465,True
front_lock,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,257,20,0.9859154929577465,True
front_lock,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,263,21,0.9859154929577465,True
front_lock,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,272,17,0.9655172413793104,True
